mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(9, 9, 9, 6, 9)",7,0.0,-49999868.145220615,35.96938775510206,1000000000,35.96938775510206,35.96938775510206
"(5, 4, 4, 8, 9)",7,0.0,-49999767.93182834,69.38775510204064,1000000000,69.38775510204064,69.38775510204064
"(3, 4, 7, 3, 6)",3,0.0,214.68148680123812,85.20408163265299,70,78.06122448979588,85.20408163265299
"(3, 3, 9, 7, 4)",3,0.0,-49999758.77261655,75.51020408163258,1000000000,75.51020408163258,75.51020408163258
"(6, 3, 8, 8, 4)",9,0.0,-49999777.796320975,68.11224489795903,1000000000,68.11224489795903,68.11224489795903
"(4, 9, 5, 3, 7)",4,0.0,-49999767.44847625,72.70408163265294,1000000000,72.70408163265294,72.70408163265294
"(3, 6, 4, 5, 3)",7,0.0,218.07119529349382,88.77551020408154,47,78.57142857142853,88.77551020408154
"(4, 6, 9, 4, 8)",8,0.0,-49999774.89949453,67.09183673469371,1000000000,67.09183673469371,67.09183673469371
"(9, 3, 9, 8, 5)",8,0.0,-49999802.561129525,58.16326530612233,1000000000,58.16326530612233,58.16326530612233
"(5, 9, 6, 5, 6)",3,0.0,-49999791.82769921,61.9897959183672,1000000000,61.9897959183672,61.9897959183672
"(6, 7, 3, 5, 9)",9,0.0,-49999774.3910336,67.85714285714269,1000000000,67.85714285714269,67.85714285714269
"(5, 5, 7, 4, 5)",9,0.0,-49999757.8162931,76.27551020408153,1000000000,76.27551020408153,76.27551020408153
"(3, 4, 5, 8, 9)",9,0.0,-49999760.425665475,71.17346938775492,1000000000,71.17346938775492,71.17346938775492
"(9, 5, 7, 4, 4)",3,0.0,-49999770.490263104,71.93877551020398,1000000000,71.93877551020398,71.93877551020398
"(7, 3, 6, 5, 9)",5,0.0,-49999786.71829377,63.775510204081485,1000000000,63.775510204081485,63.775510204081485
"(9, 5, 4, 5, 4)",3,0.0,-49999755.83724511,77.80612244897951,1000000000,77.80612244897951,77.80612244897951
"(4, 5, 7, 4, 6)",3,0.0,-49999755.56997476,75.76530612244882,1000000000,75.76530612244882,75.76530612244882
"(7, 5, 9, 9, 3)",5,0.0,-49999781.12948284,66.58163265306106,1000000000,66.58163265306106,66.58163265306106
