score,mf_inputs,mf_output,lb_rmse,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
-49999892.375017375,"(6, 4, 7, 5, 8)",6.0,0.0,32.047477744807125,1000000000.0,32.047477744807125,32.047477744807125
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999837.2440012,"(3, 5, 7, 3, 7)",6.0,0.0,51.03857566765579,1000000000.0,51.03857566765579,51.03857566765579
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999872.096108414,"(4, 3, 9, 6, 8)",7.0,0.0,39.46587537091989,1000000000.0,39.46587537091989,39.46587537091989
-49999894.393651366,"(5, 9, 4, 7, 8)",8.0,0.0,31.454005934718104,1000000000.0,31.454005934718104,31.454005934718104
-49999877.66999559,"(8, 5, 4, 9, 3)",7.0,0.0,41.83976261127597,1000000000.0,41.83976261127597,41.83976261127597
-1e+18,,,,,,,
-49999832.92955856,"(8, 4, 4, 5, 3)",6.0,0.0,52.818991097922854,1000000000.0,52.818991097922854,52.818991097922854
-49999862.2391302,"(4, 6, 6, 8, 3)",7.0,0.0,45.4005934718101,1000000000.0,45.4005934718101,45.4005934718101
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999843.06338888,"(4, 4, 5, 3, 7)",7.0,0.0,49.85163204747775,1000000000.0,49.85163204747775,49.85163204747775
-49999856.639451794,"(4, 4, 7, 3, 9)",3.0,0.0,44.213649851632056,1000000000.0,44.213649851632056,44.213649851632056
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999897.43514852,"(7, 8, 9, 3, 8)",6.0,0.0,30.267062314540063,1000000000.0,30.267062314540063,30.267062314540063
-49999891.677560665,"(9, 5, 5, 8, 4)",3.0,0.0,32.640949554896146,1000000000.0,32.640949554896146,32.640949554896146
-49999883.083518885,"(4, 6, 8, 8, 5)",4.0,0.0,35.90504451038576,1000000000.0,35.90504451038576,35.90504451038576
-49999860.422242224,"(3, 6, 4, 5, 9)",4.0,0.0,43.91691394658754,1000000000.0,43.91691394658754,43.91691394658754
-49999819.72257973,"(3, 3, 7, 4, 4)",8.0,0.0,66.46884272997033,1000000000.0,66.46884272997033,66.46884272997033
-49999838.827770576,"(4, 5, 3, 7, 5)",4.0,0.0,51.928783382789305,1000000000.0,51.928783382789305,51.928783382789305
-1e+18,,,,,,,
-49999851.98089848,"(6, 8, 4, 4, 4)",9.0,0.0,48.3679525222552,1000000000.0,48.3679525222552,48.3679525222552
-1e+18,,,,,,,
-49999853.66680799,"(5, 3, 7, 7, 5)",3.0,0.0,45.4005934718101,1000000000.0,45.4005934718101,45.4005934718101
-49999862.48414822,"(3, 4, 9, 7, 6)",6.0,0.0,42.13649851632048,1000000000.0,42.13649851632048,42.13649851632048
-49999864.98057757,"(3, 4, 6, 9, 5)",3.0,0.0,42.7299703264095,1000000000.0,42.7299703264095,42.7299703264095
-1e+18,,,,,,,
-49999848.810965925,"(6, 6, 4, 4, 4)",6.0,0.0,48.96142433234422,1000000000.0,48.96142433234422,48.96142433234422
-49999868.60419059,"(3, 8, 3, 7, 9)",5.0,0.0,40.94955489614244,1000000000.0,40.94955489614244,40.94955489614244
-1e+18,,,,,,,
-49999870.19173937,"(5, 8, 4, 7, 4)",9.0,0.0,40.35608308605342,1000000000.0,40.35608308605342,40.35608308605342
-1e+18,,,,,,,
-49999857.35766909,"(3, 8, 8, 7, 4)",7.0,0.0,44.213649851632056,1000000000.0,44.213649851632056,44.213649851632056
168.64468722735384,"(3, 3, 4, 3, 3)",9.0,0.0,83.08605341246303,55.0,78.3382789317508,83.08605341246303
-49999848.28943028,"(4, 3, 7, 9, 4)",8.0,0.0,48.07121661721069,1000000000.0,48.07121661721069,48.07121661721069
-49999833.70063426,"(3, 4, 5, 5, 5)",7.0,0.0,53.709198813056375,1000000000.0,53.709198813056375,53.709198813056375
-49999882.683716334,"(3, 5, 9, 9, 7)",3.0,0.0,35.31157270029674,1000000000.0,35.31157270029674,35.31157270029674
-1e+18,,,,,,,
-49999873.99358864,"(8, 6, 6, 4, 4)",4.0,0.0,40.35608308605342,1000000000.0,40.35608308605342,40.35608308605342
-49999875.69251448,"(8, 7, 3, 5, 6)",6.0,0.0,37.98219584569733,1000000000.0,37.98219584569733,37.98219584569733
-49999882.99818253,"(5, 4, 9, 9, 5)",5.0,0.0,34.42136498516321,1000000000.0,34.42136498516321,34.42136498516321
-1e+18,,,,,,,
-49999870.56424596,"(4, 5, 3, 9, 8)",9.0,0.0,40.35608308605342,1000000000.0,40.35608308605342,40.35608308605342
-1e+18,,,,,,,
-49999869.19923289,"(4, 7, 7, 3, 9)",8.0,0.0,40.05934718100891,1000000000.0,40.05934718100891,40.05934718100891
-49999902.37394948,"(8, 9, 9, 3, 8)",9.0,0.0,27.89317507418398,1000000000.0,27.89317507418398,27.89317507418398
-49999840.0641474,"(4, 3, 4, 5, 5)",4.0,0.0,58.75370919881301,1000000000.0,58.75370919881301,58.75370919881301
-1e+18,,,,,,,
-49999851.63211555,"(9, 5, 4, 3, 4)",9.0,0.0,46.884272997032646,1000000000.0,46.884272997032646,46.884272997032646
-49999858.93391052,"(6, 6, 3, 8, 4)",9.0,0.0,43.620178041543035,1000000000.0,43.620178041543035,43.620178041543035
-49999898.716965474,"(9, 4, 6, 8, 6)",7.0,0.0,29.67359050445104,1000000000.0,29.67359050445104,29.67359050445104
-1e+18,,,,,,,
-49999865.42156439,"(5, 4, 4, 6, 7)",4.0,0.0,41.54302670623146,1000000000.0,41.54302670623146,41.54302670623146
-49999871.44029759,"(6, 6, 4, 6, 6)",5.0,0.0,38.87240356083087,1000000000.0,38.87240356083087,38.87240356083087
-49999896.07380438,"(4, 7, 7, 7, 9)",8.0,0.0,30.860534124629083,1000000000.0,30.860534124629083,30.860534124629083
-1e+18,,,,,,,
-1e+18,,,,,,,
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999843.06338888,"(4, 4, 5, 3, 7)",8.0,0.0,49.85163204747775,1000000000.0,49.85163204747775,49.85163204747775
-49999862.897714056,"(4, 5, 5, 6, 5)",5.0,0.0,43.620178041543035,1000000000.0,43.620178041543035,43.620178041543035
-49999873.45367248,"(8, 5, 3, 7, 5)",7.0,0.0,39.169139465875375,1000000000.0,39.169139465875375,39.169139465875375
-49999892.39360803,"(9, 9, 4, 6, 5)",5.0,0.0,31.157270029673594,1000000000.0,31.157270029673594,31.157270029673594
-49999865.315904446,"(6, 3, 4, 9, 6)",5.0,0.0,41.83976261127597,1000000000.0,41.83976261127597,41.83976261127597
-49999854.50645643,"(3, 8, 8, 3, 7)",3.0,0.0,45.10385756676558,1000000000.0,45.10385756676558,45.10385756676558
-49999887.90024415,"(5, 7, 6, 8, 6)",4.0,0.0,33.53115727002968,1000000000.0,33.53115727002968,33.53115727002968
-1e+18,,,,,,,
-49999822.926455006,"(4, 5, 4, 3, 5)",4.0,0.0,58.16023738872402,1000000000.0,58.16023738872402,58.16023738872402
-1e+18,,,,,,,
-49999879.41877277,"(6, 7, 7, 6, 4)",3.0,0.0,36.20178041543027,1000000000.0,36.20178041543027,36.20178041543027
-49999879.304757826,"(9, 3, 7, 6, 4)",5.0,0.0,36.79525222551929,1000000000.0,36.79525222551929,36.79525222551929
-1e+18,,,,,,,
-49999857.55566561,"(5, 4, 9, 8, 3)",5.0,0.0,43.32344213649852,1000000000.0,43.32344213649852,43.32344213649852
-1e+18,,,,,,,
-49999843.675922215,"(6, 4, 3, 8, 4)",6.0,0.0,48.961424332344215,1000000000.0,48.961424332344215,48.961424332344215
-1e+18,,,,,,,
-49999854.964149,"(3, 3, 8, 7, 8)",8.0,0.0,45.10385756676558,1000000000.0,45.10385756676558,45.10385756676558
-49999887.28868287,"(8, 4, 5, 9, 3)",3.0,0.0,37.38872403560831,1000000000.0,37.38872403560831,37.38872403560831
-1e+18,,,,,,,
-49999859.24029639,"(5, 7, 7, 5, 3)",8.0,0.0,43.620178041543035,1000000000.0,43.620178041543035,43.620178041543035
-49999844.39655982,"(6, 8, 4, 3, 4)",8.0,0.0,48.96142433234422,1000000000.0,48.96142433234422,48.96142433234422
-49999891.48871076,"(7, 5, 7, 5, 9)",3.0,0.0,32.047477744807125,1000000000.0,32.047477744807125,32.047477744807125
-49999870.14593591,"(9, 7, 3, 9, 3)",3.0,0.0,39.169139465875375,1000000000.0,39.169139465875375,39.169139465875375
-49999866.99992457,"(9, 4, 3, 4, 7)",9.0,0.0,41.54302670623146,1000000000.0,41.54302670623146,41.54302670623146
-49999871.04996226,"(5, 3, 9, 6, 8)",4.0,0.0,38.87240356083086,1000000000.0,38.87240356083086,38.87240356083086
-1e+18,,,,,,,
-49999866.71432849,"(6, 3, 3, 9, 6)",8.0,0.0,42.13649851632048,1000000000.0,42.13649851632048,42.13649851632048
-49999871.803260915,"(6, 9, 4, 4, 6)",3.0,0.0,40.35608308605342,1000000000.0,40.35608308605342,40.35608308605342
-49999854.13473706,"(8, 5, 3, 7, 3)",9.0,0.0,46.290801186943625,1000000000.0,46.290801186943625,46.290801186943625
-49999890.34706864,"(7, 9, 5, 6, 4)",3.0,0.0,32.93768545994066,1000000000.0,32.93768545994066,32.93768545994066
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999852.14212211,"(6, 9, 4, 6, 3)",4.0,0.0,45.697329376854604,1000000000.0,45.697329376854604,45.697329376854604
-49999856.973259784,"(6, 3, 9, 3, 7)",9.0,0.0,43.91691394658754,1000000000.0,43.91691394658754,43.91691394658754
-1e+18,,,,,,,
-49999889.29973584,"(4, 4, 7, 8, 8)",5.0,0.0,33.23442136498517,1000000000.0,33.23442136498517,33.23442136498517
-1e+18,,,,,,,
-49999860.61453719,"(7, 4, 6, 4, 5)",7.0,0.0,43.91691394658754,1000000000.0,43.91691394658754,43.91691394658754
-49999877.97549968,"(5, 9, 3, 5, 8)",6.0,0.0,37.091988130563806,1000000000.0,37.091988130563806,37.091988130563806
-49999877.476683974,"(9, 3, 7, 4, 9)",3.0,0.0,37.38872403560831,1000000000.0,37.38872403560831,37.38872403560831
-49999873.8887058,"(8, 6, 8, 4, 4)",7.0,0.0,38.575667655786354,1000000000.0,38.575667655786354,38.575667655786354
-49999857.29857247,"(5, 6, 6, 3, 6)",9.0,0.0,44.213649851632056,1000000000.0,44.213649851632056,44.213649851632056
-49999886.858288676,"(5, 8, 4, 7, 7)",7.0,0.0,34.42136498516321,1000000000.0,34.42136498516321,34.42136498516321
-1e+18,,,,,,,
-49999826.937996686,"(7, 4, 3, 6, 5)",3.0,0.0,53.70919881305638,1000000000.0,53.70919881305638,53.70919881305638
-1e+18,,,,,,,
-49999863.57465366,"(4, 8, 6, 4, 4)",5.0,0.0,48.6646884272997,1000000000.0,48.6646884272997,48.6646884272997
-1e+18,,,,,,,
-49999879.07871669,"(5, 8, 5, 9, 3)",6.0,0.0,38.575667655786354,1000000000.0,38.575667655786354,38.575667655786354
-49999849.004114196,"(4, 6, 7, 5, 3)",8.0,0.0,48.66468842729971,1000000000.0,48.66468842729971,48.66468842729971
-49999882.70390928,"(6, 7, 7, 3, 7)",8.0,0.0,35.31157270029674,1000000000.0,35.31157270029674,35.31157270029674
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999827.301039845,"(3, 5, 7, 6, 3)",4.0,0.0,55.78635014836796,1000000000.0,55.78635014836796,55.78635014836796
-49999853.90837933,"(6, 9, 3, 7, 3)",4.0,0.0,45.4005934718101,1000000000.0,45.4005934718101,45.4005934718101
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999842.79728458,"(3, 4, 3, 8, 7)",6.0,0.0,50.148367952522264,1000000000.0,50.148367952522264,50.148367952522264
-49999852.72096084,"(3, 8, 3, 4, 8)",5.0,0.0,51.92878338278931,1000000000.0,51.92878338278931,51.92878338278931
-1e+18,,,,,,,
-49999891.59909886,"(8, 7, 7, 3, 6)",8.0,0.0,32.34421364985164,1000000000.0,32.34421364985164,32.34421364985164
-49999872.265949644,"(5, 4, 4, 7, 8)",4.0,0.0,39.169139465875375,1000000000.0,39.169139465875375,39.169139465875375
-1e+18,,,,,,,
-49999882.17645018,"(7, 5, 9, 5, 4)",6.0,0.0,35.90504451038576,1000000000.0,35.90504451038576,35.90504451038576
-49999886.37940658,"(7, 6, 8, 5, 5)",6.0,0.0,33.82789317507419,1000000000.0,33.82789317507419,33.82789317507419
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999868.718668915,"(8, 5, 3, 8, 4)",7.0,0.0,40.94955489614244,1000000000.0,40.94955489614244,40.94955489614244
-49999850.37124506,"(9, 3, 6, 3, 6)",9.0,0.0,46.58753709198814,1000000000.0,46.58753709198814,46.58753709198814
-49999860.357001394,"(6, 4, 4, 7, 4)",3.0,0.0,43.620178041543035,1000000000.0,43.620178041543035,43.620178041543035
-49999866.24451762,"(6, 5, 4, 6, 5)",4.0,0.0,41.54302670623146,1000000000.0,41.54302670623146,41.54302670623146
-49999900.505432785,"(5, 6, 7, 9, 7)",7.0,0.0,28.486646884273,1000000000.0,28.486646884273,28.486646884273
-49999891.51803033,"(6, 7, 7, 8, 4)",6.0,0.0,32.34421364985164,1000000000.0,32.34421364985164,32.34421364985164
-49999860.99386875,"(3, 9, 5, 3, 8)",9.0,0.0,43.32344213649852,1000000000.0,43.32344213649852,43.32344213649852
-49999834.83358497,"(5, 4, 6, 3, 5)",8.0,0.0,52.225519287833826,1000000000.0,52.225519287833826,52.225519287833826
-49999832.92468427,"(4, 3, 8, 4, 4)",4.0,0.0,60.83086053412462,1000000000.0,60.83086053412462,60.83086053412462
-1e+18,,,,,,,
-49999845.866414525,"(3, 5, 4, 5, 7)",5.0,0.0,49.55489614243324,1000000000.0,49.55489614243324,49.55489614243324
-49999868.89065002,"(3, 9, 6, 8, 4)",5.0,0.0,40.94955489614244,1000000000.0,40.94955489614244,40.94955489614244
-1e+18,,,,,,,
-49999861.87609067,"(3, 6, 6, 5, 7)",5.0,0.0,43.32344213649852,1000000000.0,43.32344213649852,43.32344213649852
-49999891.71098358,"(7, 8, 3, 7, 9)",8.0,0.0,32.34421364985164,1000000000.0,32.34421364985164,32.34421364985164
-1e+18,,,,,,,
-49999855.13372046,"(8, 8, 3, 4, 3)",9.0,0.0,54.005934718100896,1000000000.0,54.005934718100896,54.005934718100896
-49999859.857877076,"(7, 7, 5, 4, 3)",3.0,0.0,50.44510385756677,1000000000.0,50.44510385756677,50.44510385756677
-49999887.63119291,"(3, 8, 7, 7, 8)",3.0,0.0,33.82789317507419,1000000000.0,33.82789317507419,33.82789317507419
-1e+18,,,,,,,
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999865.627616495,"(4, 6, 8, 8, 4)",4.0,0.0,41.24629080118695,1000000000.0,41.24629080118695,41.24629080118695
-49999883.105160154,"(5, 9, 7, 4, 5)",4.0,0.0,35.60830860534125,1000000000.0,35.60830860534125,35.60830860534125
-1e+18,,,,,,,
-49999856.639451794,"(4, 4, 7, 3, 9)",6.0,0.0,44.213649851632056,1000000000.0,44.213649851632056,44.213649851632056
-1e+18,,,,,,,
-49999860.489611834,"(6, 6, 3, 4, 8)",6.0,0.0,43.620178041543035,1000000000.0,43.620178041543035,43.620178041543035
-1e+18,,,,,,,
-49999867.573385775,"(3, 7, 9, 5, 5)",6.0,0.0,41.24629080118695,1000000000.0,41.24629080118695,41.24629080118695
-49999852.80279392,"(5, 9, 3, 5, 5)",3.0,0.0,45.4005934718101,1000000000.0,45.4005934718101,45.4005934718101
-49999877.87308087,"(5, 4, 8, 5, 7)",8.0,0.0,36.79525222551929,1000000000.0,36.79525222551929,36.79525222551929
-49999863.87837292,"(8, 4, 3, 7, 5)",6.0,0.0,41.83976261127597,1000000000.0,41.83976261127597,41.83976261127597
-49999890.24863681,"(5, 8, 7, 4, 9)",5.0,0.0,32.93768545994066,1000000000.0,32.93768545994066,32.93768545994066
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999852.38690762,"(6, 4, 9, 3, 4)",7.0,0.0,45.4005934718101,1000000000.0,45.4005934718101,45.4005934718101
-49999849.17146859,"(6, 4, 8, 3, 4)",7.0,0.0,46.884272997032646,1000000000.0,46.884272997032646,46.884272997032646
-49999872.65904527,"(5, 4, 5, 6, 9)",9.0,0.0,38.575667655786354,1000000000.0,38.575667655786354,38.575667655786354
-1e+18,,,,,,,
-1e+18,,,,,,,
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999835.00196648,"(3, 8, 4, 4, 4)",5.0,0.0,59.64391691394656,1000000000.0,59.64391691394656,59.64391691394656
-49999885.1846064,"(6, 4, 5, 7, 6)",3.0,0.0,34.71810089020772,1000000000.0,34.71810089020772,34.71810089020772
-1e+18,,,,,,,
-49999860.05000058,"(6, 4, 5, 3, 6)",9.0,0.0,43.620178041543035,1000000000.0,43.620178041543035,43.620178041543035
-49999899.89699009,"(5, 5, 8, 8, 8)",6.0,0.0,29.376854599406528,1000000000.0,29.376854599406528,29.376854599406528
-49999885.59799037,"(7, 5, 8, 9, 3)",6.0,0.0,34.71810089020772,1000000000.0,34.71810089020772,34.71810089020772
-49999877.015923075,"(7, 3, 4, 8, 8)",6.0,0.0,38.27893175074185,1000000000.0,38.27893175074185,38.27893175074185
-49999854.13473706,"(8, 5, 3, 7, 3)",7.0,0.0,46.290801186943625,1000000000.0,46.290801186943625,46.290801186943625
-1e+18,,,,,,,
-49999841.156110816,"(8, 5, 5, 3, 3)",5.0,0.0,50.74183976261128,1000000000.0,50.74183976261128,50.74183976261128
-49999868.58843925,"(9, 7, 3, 3, 7)",8.0,0.0,40.35608308605342,1000000000.0,40.35608308605342,40.35608308605342
-49999835.00435356,"(7, 6, 3, 7, 3)",4.0,0.0,51.92878338278933,1000000000.0,51.92878338278933,51.92878338278933
-49999858.054035015,"(9, 8, 4, 5, 3)",7.0,0.0,43.026706231454014,1000000000.0,43.026706231454014,43.026706231454014
-1e+18,,,,,,,
-49999861.8569784,"(7, 4, 3, 9, 4)",8.0,0.0,43.02670623145401,1000000000.0,43.02670623145401,43.02670623145401
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999884.56862229,"(6, 4, 7, 6, 6)",8.0,0.0,34.1246290801187,1000000000.0,34.1246290801187,34.1246290801187
-49999857.39481968,"(3, 6, 8, 3, 8)",3.0,0.0,44.51038575667656,1000000000.0,44.51038575667656,44.51038575667656
-49999875.20362678,"(6, 3, 6, 5, 7)",9.0,0.0,39.169139465875375,1000000000.0,39.169139465875375,39.169139465875375
-49999857.95586393,"(8, 3, 3, 7, 6)",5.0,0.0,44.80712166172108,1000000000.0,44.80712166172108,44.80712166172108
-49999853.416270606,"(3, 3, 5, 6, 8)",9.0,0.0,46.58753709198814,1000000000.0,46.58753709198814,46.58753709198814
-1e+18,,,,,,,
-49999783.66583709,"(5, 3, 3, 3, 4)",6.0,0.0,74.18397626112767,1000000000.0,74.18397626112767,74.18397626112767
-49999888.0872864,"(7, 6, 7, 3, 8)",6.0,0.0,33.53115727002968,1000000000.0,33.53115727002968,33.53115727002968
-49999883.64513779,"(6, 6, 5, 7, 4)",9.0,0.0,35.60830860534125,1000000000.0,35.60830860534125,35.60830860534125
-49999871.397473745,"(7, 9, 7, 4, 3)",9.0,0.0,41.54302670623146,1000000000.0,41.54302670623146,41.54302670623146
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999861.21416075,"(5, 7, 3, 6, 8)",7.0,0.0,42.43323442136499,1000000000.0,42.43323442136499,42.43323442136499
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999833.14200346,"(4, 5, 3, 7, 3)",3.0,0.0,58.75370919881302,1000000000.0,58.75370919881302,58.75370919881302
-49999807.409655675,"(3, 3, 4, 3, 9)",4.0,0.0,63.50148367952518,1000000000.0,63.50148367952518,63.50148367952518
-49999871.86266733,"(5, 6, 5, 6, 5)",9.0,0.0,39.169139465875375,1000000000.0,39.169139465875375,39.169139465875375
-1e+18,,,,,,,
-1e+18,,,,,,,
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999893.61266195,"(7, 4, 7, 8, 6)",9.0,0.0,31.157270029673594,1000000000.0,31.157270029673594,31.157270029673594
-1e+18,,,,,,,
-49999839.01294994,"(7, 3, 7, 5, 3)",9.0,0.0,51.3353115727003,1000000000.0,51.3353115727003,51.3353115727003
-49999870.2601193,"(7, 4, 6, 9, 3)",7.0,0.0,42.7299703264095,1000000000.0,42.7299703264095,42.7299703264095
-49999869.11207454,"(5, 9, 6, 3, 6)",9.0,0.0,39.762611275964396,1000000000.0,39.762611275964396,39.762611275964396
-49999883.52965843,"(9, 7, 6, 4, 6)",4.0,0.0,35.311572700296736,1000000000.0,35.311572700296736,35.311572700296736
-49999857.10691032,"(4, 4, 8, 6, 4)",6.0,0.0,44.80712166172107,1000000000.0,44.80712166172107,44.80712166172107
-49999845.49133186,"(5, 6, 3, 3, 8)",5.0,0.0,48.66468842729971,1000000000.0,48.66468842729971,48.66468842729971
-49999858.981253535,"(5, 7, 7, 6, 3)",5.0,0.0,43.32344213649852,1000000000.0,43.32344213649852,43.32344213649852
-49999867.75031468,"(5, 5, 5, 8, 4)",3.0,0.0,40.94955489614244,1000000000.0,40.94955489614244,40.94955489614244
-49999861.238732025,"(3, 8, 3, 5, 8)",9.0,0.0,44.21364985163205,1000000000.0,44.21364985163205,44.21364985163205
-1e+18,,,,,,,
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999844.50959212,"(4, 7, 8, 4, 4)",3.0,0.0,50.14836795252226,1000000000.0,50.14836795252226,50.14836795252226
-49999876.697169915,"(8, 4, 4, 7, 5)",6.0,0.0,37.68545994065283,1000000000.0,37.68545994065283,37.68545994065283
-1e+18,,,,,,,
-49999883.931897074,"(7, 4, 5, 5, 8)",9.0,0.0,35.31157270029674,1000000000.0,35.31157270029674,35.31157270029674
-49999848.71866877,"(5, 5, 3, 4, 6)",9.0,0.0,54.8961424332344,1000000000.0,54.8961424332344,54.8961424332344
-1e+18,,,,,,,
-49999878.33341412,"(5, 7, 6, 6, 5)",6.0,0.0,37.091988130563806,1000000000.0,37.091988130563806,37.091988130563806
-1e+18,,,,,,,
-49999869.31873689,"(7, 5, 6, 4, 5)",5.0,0.0,41.54302670623146,1000000000.0,41.54302670623146,41.54302670623146
-49999892.85787296,"(3, 9, 8, 7, 9)",7.0,0.0,31.454005934718104,1000000000.0,31.454005934718104,31.454005934718104
-49999883.92797518,"(5, 6, 7, 6, 6)",7.0,0.0,34.42136498516321,1000000000.0,34.42136498516321,34.42136498516321
-1e+18,,,,,,,
-49999845.72019909,"(7, 6, 3, 4, 6)",3.0,0.0,49.55489614243324,1000000000.0,49.55489614243324,49.55489614243324
-49999870.27473188,"(5, 3, 5, 6, 7)",6.0,0.0,40.652818991097924,1000000000.0,40.652818991097924,40.652818991097924
-49999818.357517295,"(3, 3, 5, 8, 3)",5.0,0.0,63.79821958456968,1000000000.0,63.79821958456968,63.79821958456968
-49999842.73022997,"(5, 4, 6, 8, 4)",7.0,0.0,48.367952522255194,1000000000.0,48.367952522255194,48.367952522255194
-49999857.941276334,"(3, 4, 9, 9, 4)",6.0,0.0,43.91691394658754,1000000000.0,43.91691394658754,43.91691394658754
-49999857.52418847,"(3, 3, 9, 8, 7)",6.0,0.0,44.213649851632056,1000000000.0,44.213649851632056,44.213649851632056
-49999846.41077209,"(4, 7, 4, 8, 3)",7.0,0.0,51.03857566765579,1000000000.0,51.03857566765579,51.03857566765579
-1e+18,,,,,,,
-49999827.84109247,"(8, 5, 4, 3, 3)",4.0,0.0,55.78635014836794,1000000000.0,55.78635014836794,55.78635014836794
-49999871.72997615,"(6, 7, 3, 5, 7)",9.0,0.0,39.46587537091989,1000000000.0,39.46587537091989,39.46587537091989
-1e+18,,,,,,,
-49999858.48548432,"(4, 6, 5, 3, 8)",7.0,0.0,44.51038575667656,1000000000.0,44.51038575667656,44.51038575667656
-49999847.89250318,"(5, 9, 4, 5, 3)",5.0,0.0,47.77448071216618,1000000000.0,47.77448071216618,47.77448071216618
-1e+18,,,,,,,
-1e+18,,,,,,,
-1e+18,,,,,,,
-49999877.43216004,"(9, 6, 6, 3, 6)",7.0,0.0,36.79525222551929,1000000000.0,36.79525222551929,36.79525222551929
-49999843.77982615,"(3, 7, 7, 7, 3)",9.0,0.0,50.14836795252226,1000000000.0,50.14836795252226,50.14836795252226
-1e+18,,,,,,,
-49999847.50895506,"(4, 5, 5, 4, 4)",4.0,0.0,57.566765578635,1000000000.0,57.566765578635,57.566765578635
-49999843.528246835,"(7, 7, 4, 7, 3)",8.0,0.0,48.96142433234422,1000000000.0,48.96142433234422,48.96142433234422
-49999877.42586765,"(3, 9, 5, 5, 7)",8.0,0.0,37.98219584569733,1000000000.0,37.98219584569733,37.98219584569733
-49999871.803260915,"(6, 9, 4, 4, 6)",8.0,0.0,40.35608308605342,1000000000.0,40.35608308605342,40.35608308605342
-1e+18,,,,,,,
-49999829.08628635,"(5, 9, 3, 5, 3)",3.0,0.0,54.00593471810089,1000000000.0,54.00593471810089,54.00593471810089
-49999887.645716496,"(5, 8, 3, 9, 7)",9.0,0.0,33.82789317507419,1000000000.0,33.82789317507419,33.82789317507419
-1e+18,,,,,,,
