dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
concrete,adam,2,59,epoch,11.318931579589844,11.839872360229492
concrete,adam,2,60,epoch,11.310711860656738,11.831247329711914
concrete,adam,2,61,epoch,11.302788734436035,11.822530746459961
concrete,adam,2,62,epoch,11.294962882995605,11.813819885253906
concrete,adam,2,63,epoch,11.28730297088623,11.805291175842285
concrete,adam,2,64,epoch,11.279807090759277,11.7968168258667
concrete,adam,2,65,epoch,11.272842407226562,11.788372039794922
concrete,adam,2,66,epoch,11.266009330749512,11.780223846435547
concrete,adam,2,67,epoch,11.259306907653809,11.772371292114258
concrete,adam,2,68,epoch,11.252737998962402,11.764922142028809
concrete,adam,2,69,epoch,11.246465682983398,11.757684707641602
concrete,adam,2,70,epoch,11.240253448486328,11.750532150268555
concrete,adam,2,71,epoch,11.234046936035156,11.743547439575195
concrete,adam,2,72,epoch,11.22791576385498,11.736713409423828
concrete,adam,2,73,epoch,11.22176456451416,11.730113983154297
concrete,adam,2,74,epoch,11.215531349182129,11.723102569580078
concrete,adam,2,75,epoch,11.208894729614258,11.716320991516113
concrete,adam,2,76,epoch,11.202332496643066,11.709807395935059
concrete,adam,2,77,epoch,11.195908546447754,11.703411102294922
concrete,adam,2,78,epoch,11.189483642578125,11.6968355178833
concrete,adam,2,79,epoch,11.182945251464844,11.690397262573242
concrete,adam,2,80,epoch,11.17655086517334,11.683980941772461
concrete,adam,2,81,epoch,11.17024040222168,11.67767333984375
concrete,adam,2,82,epoch,11.164080619812012,11.6707124710083
concrete,adam,2,83,epoch,11.157464027404785,11.664006233215332
concrete,adam,2,84,epoch,11.150672912597656,11.657180786132812
concrete,adam,2,85,epoch,11.14377212524414,11.650665283203125
concrete,adam,2,86,epoch,11.136953353881836,11.644304275512695
concrete,adam,2,87,epoch,11.13029670715332,11.637969970703125
concrete,adam,2,88,epoch,11.123754501342773,11.63156509399414
concrete,adam,2,89,epoch,11.117338180541992,11.6253662109375
concrete,adam,2,90,epoch,11.110944747924805,11.619440078735352
concrete,adam,2,91,epoch,11.104549407958984,11.61372184753418
concrete,adam,2,92,epoch,11.098186492919922,11.607870101928711
concrete,adam,2,93,epoch,11.091730117797852,11.601950645446777
concrete,adam,2,94,epoch,11.085285186767578,11.596190452575684
concrete,adam,2,95,epoch,11.078899383544922,11.590670585632324
concrete,adam,2,96,epoch,11.07278060913086,11.585122108459473
concrete,adam,2,97,epoch,11.066704750061035,11.579586029052734
concrete,adam,2,98,epoch,11.060583114624023,11.573885917663574
concrete,adam,2,99,epoch,11.054444313049316,11.568178176879883
concrete,adam,2,100,epoch,11.048288345336914,11.562249183654785
concrete,adam,2,101,epoch,11.042098999023438,11.556316375732422
concrete,adam,2,102,epoch,11.0359525680542,11.550372123718262
