mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(3, 3, 8, 8, 7)",3,0.0,-49999665.59469783,53.867214236824054,1000000000,77.34428473648204,77.34428473648204
"(4, 3, 9, 5, 5)",8,0.0,195.16521599399718,57.15263518138263,284,78.02874743326522,81.04038329911062
"(4, 7, 3, 7, 6)",6,0.0,195.0020376624108,59.95893223819298,261,78.0971937029435,81.51950718685872
"(8, 5, 5, 8, 4)",9,0.0,-49999663.340248644,44.14784394250502,1000000000,70.43121149897291,70.43121149897291
"(8, 9, 7, 6, 7)",4,0.0,-49999727.93376766,30.253251197809686,1000000000,48.87063655030755,48.87063655030755
"(9, 6, 8, 5, 5)",6,0.0,-49999700.50349277,31.759069130732314,1000000000,54.62012320328479,54.62012320328479
"(4, 3, 8, 7, 3)",3,0.0,214.07981387348426,71.73169062286105,189,78.09719370294336,86.31074606433988
"(6, 7, 9, 6, 8)",5,0.0,-49999725.48253143,32.717316906228525,1000000000,51.197809719369744,51.197809719369744
"(7, 4, 3, 8, 8)",4,0.0,-49999669.70202123,50.5817932922655,1000000000,73.71663244353175,73.71663244353175
"(8, 7, 9, 3, 4)",3,0.0,-49999665.71272903,46.13278576317582,1000000000,71.5263518138259,71.5263518138259
"(7, 7, 9, 8, 5)",5,0.0,-49999737.712891005,29.637234770704975,1000000000,46.74880219028024,46.74880219028024
"(4, 8, 5, 6, 7)",4,0.0,-49999669.43073666,48.254620123203196,1000000000,72.27926078028726,72.27926078028726
"(4, 8, 3, 8, 5)",8,0.0,-49999662.30388629,52.087611225188155,1000000000,76.52292950034227,76.52292950034227
"(5, 6, 8, 7, 4)",9,0.0,-49999670.71032235,44.55852156057482,1000000000,69.06228610540677,69.06228610540677
"(6, 7, 3, 9, 5)",5,0.0,-49999662.7835721,45.037645448322955,1000000000,70.84188911704275,70.84188911704275
"(9, 6, 6, 3, 5)",3,0.0,-49999650.25919802,48.117727583846595,1000000000,75.83846680355914,75.83846680355914
"(6, 8, 4, 4, 8)",4,0.0,-49999659.65486633,47.63860369609848,1000000000,73.57973990417507,73.57973990417507
"(4, 7, 6, 7, 8)",7,0.0,-49999672.52929858,43.737166324435215,1000000000,67.89869952087561,67.89869952087561
"(6, 5, 6, 8, 4)",4,0.0,-49999654.98481857,45.927446954140876,1000000000,73.16906228610512,73.16906228610512
"(5, 3, 6, 4, 6)",3,0.0,214.42866213579234,67.5564681724847,210,78.09719370294357,86.99520876112314
"(6, 5, 6, 4, 9)",8,0.0,-49999662.044465356,48.04928131416829,1000000000,73.6481861738534,73.6481861738534
"(6, 9, 7, 9, 4)",9,0.0,-49999709.18793494,33.67556468172472,1000000000,54.48323066392817,54.48323066392817
"(3, 4, 8, 9, 7)",3,0.0,-49999662.34177745,47.09103353867204,1000000000,72.62149212867874,72.62149212867874
"(8, 9, 8, 8, 9)",9,0.0,-49999786.37521484,25.256673511293652,1000000000,35.386721423682346,35.386721423682346
"(4, 5, 7, 5, 6)",4,0.0,188.03087149965998,54.620123203285374,304,78.0287474332651,79.80835044490101
"(6, 7, 6, 6, 7)",7,0.0,-49999684.43480138,40.520191649554974,1000000000,63.518138261464046,63.518138261464046
"(8, 8, 5, 4, 5)",4,0.0,-49999668.05616927,42.91581108829558,1000000000,68.24093086926709,68.24093086926709
"(5, 4, 5, 9, 8)",3,0.0,-49999680.325658426,45.24298425735786,1000000000,68.0355920602323,68.0355920602323
"(6, 5, 7, 7, 7)",5,0.0,-49999662.754703484,41.067761806981395,1000000000,67.48802190280568,67.48802190280568
"(4, 3, 7, 6, 3)",3,0.0,221.29693496190728,76.65982203969867,157,78.09719370294306,88.98015058179345
"(6, 4, 7, 6, 9)",6,0.0,-49999690.59977838,43.87405886379179,1000000000,64.81861738535187,64.81861738535187
