mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(5, 5, 9, 7, 4)",6.0,0.0,228.58265903953202,98.18875119161096,42.0,78.7416587225929,98.18875119161096
"(7, 8, 7, 7, 7)",5.0,0.0,228.98454752079417,96.94947569113445,55.0,78.26501429933275,96.94947569113445
"(5, 8, 5, 3, 3)",8.0,0.0,222.39838040894162,99.42802669208766,28.0,79.31363203050523,99.42802669208766
"(3, 5, 5, 9, 4)",3.0,0.0,227.6274854167407,98.76072449952332,34.0,78.64632983794091,98.76072449952332
"(6, 6, 6, 5, 6)",8.0,0.0,227.34342713958736,98.66539561487127,39.0,78.45567206863683,98.66539561487127
"(5, 9, 8, 8, 4)",4.0,0.0,228.72974009752537,97.42612011439459,47.0,78.45567206863679,97.42612011439459
"(4, 8, 9, 5, 8)",8.0,0.0,230.19011009315278,97.42612011439455,51.0,78.45567206863682,97.42612011439455
"(7, 4, 6, 6, 4)",9.0,0.0,227.79470885606102,98.3794089609151,30.0,78.4556720686368,98.3794089609151
"(9, 5, 8, 6, 7)",9.0,0.0,229.03410182780706,97.0448045757864,47.0,78.74165872259292,97.0448045757864
"(5, 8, 5, 3, 4)",4.0,0.0,221.70188309615958,98.76072449952333,28.0,78.83698760724499,98.76072449952333
"(4, 8, 6, 9, 9)",8.0,0.0,232.43070827907954,96.75881792183024,65.0,78.26501429933275,96.75881792183024
"(3, 6, 4, 4, 8)",4.0,0.0,229.84318294927135,98.76072449952332,36.0,78.836987607245,98.76072449952332
"(9, 4, 5, 7, 4)",5.0,0.0,228.19010507144742,98.85605338417535,33.0,78.83698760724499,98.85605338417535
"(4, 9, 8, 8, 6)",7.0,0.0,229.11665336834074,96.8541468064823,52.0,78.26501429933272,96.8541468064823
"(8, 5, 6, 8, 3)",6.0,0.0,227.89480003826688,98.66539561487127,33.0,78.36034318398475,98.66539561487127
"(7, 9, 6, 5, 7)",7.0,0.0,231.03420169593224,98.37940896091516,52.0,78.64632983794091,98.37940896091516
"(3, 7, 9, 3, 3)",6.0,0.0,228.8623539395854,99.0467111534795,31.0,79.02764537654913,99.0467111534795
"(6, 7, 7, 8, 5)",6.0,0.0,229.50926403619187,97.71210676835074,46.0,78.74165872259294,97.71210676835074
"(6, 5, 6, 4, 7)",7.0,0.0,229.68307716072178,98.57006673021925,38.0,78.26501429933272,98.57006673021925
"(4, 7, 6, 9, 7)",4.0,0.0,232.80373687235982,97.90276453765485,52.0,78.6463298379409,97.90276453765485
"(4, 3, 3, 7, 5)",3.0,0.0,227.2667200802001,98.8560533841754,27.0,78.74165872259297,98.8560533841754
"(6, 3, 9, 3, 3)",8.0,0.0,228.37583829110065,99.52335557673972,29.0,79.12297426120115,99.52335557673972
"(5, 5, 8, 7, 4)",6.0,0.0,228.01780427763964,98.37940896091506,40.0,78.55100095328879,98.37940896091506
"(3, 7, 7, 8, 7)",4.0,0.0,231.1782956108347,97.90276453765486,51.0,78.55100095328886,97.90276453765486
"(5, 5, 6, 7, 9)",4.0,0.0,230.5369714181635,97.90276453765495,55.0,78.5510009532889,97.90276453765495
"(4, 4, 4, 6, 9)",5.0,0.0,229.06390493621603,98.47473784556709,42.0,78.64632983794084,98.47473784556709
"(9, 5, 7, 4, 8)",6.0,0.0,230.56408779635683,97.80743565300278,45.0,78.83698760724495,97.80743565300278
"(7, 7, 6, 4, 5)",7.0,0.0,227.99961189692712,98.47473784556716,37.0,78.45567206863677,98.47473784556716
"(6, 8, 4, 8, 7)",6.0,0.0,230.24176105779145,97.90276453765487,50.0,78.55100095328885,97.90276453765487
"(5, 7, 7, 5, 9)",6.0,0.0,231.35905412364036,97.99809342230688,54.0,78.3603431839848,97.99809342230688
"(4, 6, 3, 4, 4)",3.0,0.0,225.99444526076195,99.5233555767397,23.0,78.64632983794091,99.5233555767397
"(9, 6, 6, 9, 5)",4.0,0.0,230.47258787244155,97.80743565300287,48.0,78.0743565300286,97.80743565300287
"(5, 8, 8, 7, 4)",4.0,0.0,228.1258291584595,97.61677788369867,44.0,78.55100095328882,97.61677788369867
"(5, 6, 9, 9, 4)",3.0,0.0,230.62258583432032,97.80743565300286,51.0,78.36034318398475,97.80743565300286
"(3, 6, 7, 8, 7)",7.0,0.0,231.67141333868824,98.28408007626308,52.0,78.64632983794091,98.28408007626308
"(6, 5, 8, 7, 9)",8.0,0.0,230.09941729999844,96.56816015252615,59.0,78.55100095328888,96.56816015252615
"(9, 4, 4, 7, 7)",6.0,0.0,228.93489644706858,97.90276453765489,43.0,78.83698760724495,97.90276453765489
"(8, 6, 9, 4, 8)",8.0,0.0,231.57854947023873,97.99809342230691,51.0,78.74165872259296,97.99809342230691
"(5, 8, 5, 8, 7)",9.0,0.0,229.48351595750822,97.90276453765487,50.0,78.16968541468066,97.90276453765487
"(7, 4, 6, 6, 6)",3.0,0.0,225.7096616896873,97.9980934223069,37.0,78.74165872259294,97.9980934223069
"(7, 6, 6, 8, 5)",6.0,0.0,228.74842660292788,97.71210676835075,44.0,78.36034318398471,97.71210676835075
"(4, 4, 8, 6, 6)",8.0,0.0,226.1791846334599,97.80743565300276,37.0,78.16968541468066,97.80743565300276
"(5, 7, 4, 9, 3)",3.0,0.0,229.03944227411068,99.04671115347948,35.0,78.83698760724502,99.04671115347948
"(7, 9, 9, 9, 3)",4.0,0.0,230.7886756393018,97.71210676835081,51.0,78.16968541468067,97.71210676835081
"(8, 8, 6, 6, 3)",3.0,0.0,226.88639182478985,97.99809342230694,36.0,78.4556720686368,97.99809342230694
"(6, 4, 8, 4, 6)",4.0,0.0,229.49710201410272,98.28408007626301,38.0,78.36034318398474,98.28408007626301
"(7, 5, 8, 5, 8)",6.0,0.0,229.33860498359513,97.90276453765483,50.0,78.26501429933272,97.90276453765483
"(4, 4, 6, 3, 9)",3.0,0.0,229.25491207566049,98.47473784556715,40.0,78.45567206863679,98.47473784556715
"(3, 8, 5, 6, 8)",3.0,0.0,228.3868691125408,97.61677788369867,45.0,78.45567206863677,97.61677788369867
"(8, 6, 6, 3, 4)",5.0,0.0,227.45288877709086,98.95138226882743,28.0,78.36034318398477,98.95138226882743
"(4, 4, 4, 4, 5)",6.0,0.0,226.4975286625297,99.04671115347945,24.0,78.74165872259296,99.04671115347945
"(7, 7, 6, 3, 5)",6.0,0.0,227.64646696510385,98.57006673021917,34.0,78.16968541468063,98.57006673021917
"(8, 4, 7, 9, 4)",3.0,0.0,228.8945443446905,97.8074356530028,43.0,78.45567206863676,97.8074356530028
"(9, 4, 5, 9, 4)",3.0,0.0,229.6252493787992,98.47473784556716,36.0,79.0276453765491,98.47473784556716
"(6, 9, 3, 6, 5)",3.0,0.0,228.25310580619956,98.37940896091511,35.0,78.64632983794091,98.37940896091511
"(3, 4, 9, 6, 6)",3.0,0.0,229.7185370427247,97.71210676835072,41.0,78.45567206863682,97.71210676835072
"(9, 8, 7, 8, 4)",3.0,0.0,229.41644164243104,97.80743565300276,44.0,78.55100095328879,97.80743565300276
"(9, 8, 6, 3, 6)",4.0,0.0,230.02103557065718,98.85605338417537,38.0,78.2650142993327,98.85605338417537
"(3, 3, 3, 7, 8)",7.0,0.0,228.36971477462473,98.85605338417535,38.0,78.16968541468063,98.85605338417535
