mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(3, 9, 5, 4, 3)",6,0.0,226.2567410535007,86.01941747572808,113,78.05825242718429,93.00970873786419
"(8, 6, 8, 5, 4)",8,0.0,205.92838544323712,64.95145631067975,218,78.15533980582573,85.72815533980652
"(6, 5, 8, 3, 7)",4,0.0,203.02078721343676,66.21359223300988,211,78.05825242718495,84.07766990291327
"(3, 3, 4, 5, 7)",8,0.0,226.7708465170002,84.17475728155333,120,78.05825242718427,91.74757281553411
"(3, 9, 3, 3, 8)",4,0.0,210.8300069411208,74.85436893203894,167,78.15533980582543,85.53398058252466
"(3, 3, 3, 5, 5)",3,0.0,232.83826402700058,92.62135922330093,89,78.15533980582516,94.75728155339807
"(7, 5, 9, 9, 4)",4,0.0,196.03895265275662,60.09708737864081,243,78.15533980582562,82.23300970873835
"(7, 5, 4, 3, 9)",8,0.0,208.68202451146013,73.30097087378654,175,78.1553398058255,83.98058252427226
"(5, 4, 9, 5, 8)",5,0.0,191.1318333102174,59.61165048543693,245,78.05825242718484,79.41747572815575
"(6, 3, 9, 3, 9)",8,0.0,200.53616261233546,66.31067961165066,211,78.15533980582573,83.20388349514626
"(7, 7, 8, 7, 4)",3,0.0,200.02035748592445,61.94174757281561,233,78.0582524271849,83.49514563106854
"(5, 6, 6, 9, 5)",6,0.0,205.9968497030607,67.66990291262158,204,78.15533980582575,84.75728155339874
"(3, 6, 3, 9, 6)",8,0.0,215.8394057942432,71.4563106796118,184,78.0582524271848,87.76699029126273
"(8, 8, 3, 3, 9)",4,0.0,196.14779720750738,66.50485436893223,210,78.15533980582575,80.29126213592289
"(5, 6, 5, 6, 9)",3,0.0,192.8637051502422,60.67961165048551,240,78.15533980582566,79.32038834951501
"(4, 3, 3, 9, 6)",6,0.0,222.42621654982278,75.43689320388347,164,78.15533980582529,89.61165048543725
"(7, 5, 8, 5, 8)",6,0.0,-49999685.18559945,56.01941747572814,1000000000,76.60194174757306,76.60194174757306
"(7, 7, 7, 7, 9)",7,0.0,-49999694.64360261,52.621359223300885,1000000000,73.00970873786413,73.00970873786413
"(4, 8, 6, 3, 6)",7,0.0,214.63449814365944,73.00970873786423,176,78.05825242718475,87.37864077669957
"(8, 3, 5, 7, 3)",6,0.0,219.2353201337106,80.00000000000001,140,78.05825242718443,90.09708737864106
"(5, 9, 4, 3, 9)",9,0.0,198.77384125698785,68.05825242718473,202,78.15533980582578,81.84466019417539
"(4, 3, 4, 6, 5)",5,0.0,230.0349210748627,83.78640776699011,125,78.15533980582502,92.91262135922337
"(8, 3, 5, 6, 8)",6,0.0,197.4259674025892,61.45631067961174,236,78.15533980582569,80.87378640776751
