dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
ankara,adam,1,173,epoch,3.2559525966644287,3.5346851348876953
ankara,adam,1,174,epoch,3.2491321563720703,3.5281476974487305
ankara,adam,1,175,epoch,3.242487907409668,3.521836519241333
ankara,adam,1,176,epoch,3.236036777496338,3.515988826751709
ankara,adam,1,177,epoch,3.229773759841919,3.510103702545166
ankara,adam,1,178,epoch,3.2233948707580566,3.5041723251342773
ankara,adam,1,179,epoch,3.2168984413146973,3.4986343383789062
ankara,adam,1,180,epoch,3.2105424404144287,3.4942498207092285
ankara,adam,1,181,epoch,3.204770088195801,3.4898300170898438
ankara,adam,1,182,epoch,3.1990396976470947,3.485318422317505
ankara,adam,1,183,epoch,3.1932716369628906,3.4807238578796387
ankara,adam,1,184,epoch,3.18745493888855,3.476142406463623
ankara,adam,1,185,epoch,3.181732654571533,3.4716973304748535
ankara,adam,1,186,epoch,3.176140785217285,3.467324733734131
ankara,adam,1,187,epoch,3.170562267303467,3.4633445739746094
ankara,adam,1,188,epoch,3.1649742126464844,3.4597983360290527
ankara,adam,1,189,epoch,3.1594467163085938,3.456281900405884
ankara,adam,1,190,epoch,3.154075860977173,3.4526727199554443
ankara,adam,1,191,epoch,3.148785352706909,3.4485855102539062
ankara,adam,1,192,epoch,3.143400192260742,3.444171905517578
ankara,adam,1,193,epoch,3.138012170791626,3.4396369457244873
ankara,adam,1,194,epoch,3.1325392723083496,3.4354333877563477
ankara,adam,1,195,epoch,3.1270365715026855,3.431852340698242
ankara,adam,1,196,epoch,3.1219916343688965,3.426042079925537
ankara,adam,1,197,epoch,3.115405559539795,3.418323516845703
ankara,adam,1,198,epoch,3.1081008911132812,3.4108028411865234
ankara,adam,1,199,epoch,3.100898265838623,3.4033350944519043
ankara,adam,1,200,epoch,3.0937700271606445,3.3962690830230713
ankara,adam,1,201,epoch,3.086840867996216,3.389432191848755
ankara,adam,1,202,epoch,3.080089807510376,3.382983922958374
ankara,adam,1,203,epoch,3.073622465133667,3.377042293548584
ankara,adam,1,204,epoch,3.067376136779785,3.371222496032715
ankara,adam,1,205,epoch,3.0611696243286133,3.3653247356414795
ankara,adam,1,206,epoch,3.054980516433716,3.359351634979248
ankara,adam,1,207,epoch,3.048867702484131,3.3532161712646484
ankara,adam,1,208,epoch,3.042745590209961,3.3468973636627197
ankara,adam,1,209,epoch,3.036536693572998,3.340409517288208
ankara,adam,1,210,epoch,3.0302977561950684,3.3341760635375977
ankara,adam,1,211,epoch,3.024052619934082,3.32820200920105
ankara,adam,1,212,epoch,3.017693281173706,3.322539806365967
ankara,adam,1,213,epoch,3.0112502574920654,3.3168721199035645
ankara,adam,1,214,epoch,3.0051345825195312,3.3113245964050293
ankara,adam,1,215,epoch,2.999131917953491,3.3058154582977295
ankara,adam,1,216,epoch,2.9931929111480713,3.300057888031006
ankara,adam,1,217,epoch,2.987351655960083,3.293994665145874
ankara,adam,1,218,epoch,2.9813292026519775,3.2876083850860596
ankara,adam,1,219,epoch,2.9752585887908936,3.2811524868011475
ankara,adam,1,220,epoch,2.9692728519439697,3.2749037742614746
ankara,adam,1,221,epoch,2.963632583618164,3.268665313720703
