dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
izmir,adam,0,1,epoch,5.510225772857666,5.492313385009766
izmir,adam,0,2,epoch,5.474051475524902,5.456543922424316
izmir,adam,0,3,epoch,5.4374542236328125,5.420271396636963
izmir,adam,0,4,epoch,5.4008283615112305,5.383904457092285
izmir,adam,0,5,epoch,5.364418983459473,5.3476786613464355
izmir,adam,0,6,epoch,5.327836036682129,5.311855792999268
izmir,adam,0,7,epoch,5.290366172790527,5.276000499725342
izmir,adam,0,8,epoch,5.253121852874756,5.24004602432251
izmir,adam,0,9,epoch,5.21547269821167,5.204996109008789
izmir,adam,0,10,epoch,5.1796875,5.169480323791504
izmir,adam,0,11,epoch,5.143994331359863,5.1330180168151855
izmir,adam,0,12,epoch,5.107936382293701,5.094738960266113
izmir,adam,0,13,epoch,5.07151460647583,5.057116985321045
izmir,adam,0,14,epoch,5.035872936248779,5.019768238067627
izmir,adam,0,15,epoch,5.000442981719971,4.98175573348999
izmir,adam,0,16,epoch,4.965537071228027,4.943779945373535
izmir,adam,0,17,epoch,4.930799961090088,4.906209468841553
izmir,adam,0,18,epoch,4.897886276245117,4.870328903198242
izmir,adam,0,19,epoch,4.86630916595459,4.835375785827637
izmir,adam,0,20,epoch,4.8354902267456055,4.800478935241699
izmir,adam,0,21,epoch,4.8046345710754395,4.76616096496582
izmir,adam,0,22,epoch,4.773996353149414,4.732045650482178
izmir,adam,0,23,epoch,4.7436909675598145,4.698308944702148
izmir,adam,0,24,epoch,4.7133870124816895,4.6652302742004395
izmir,adam,0,25,epoch,4.683382987976074,4.633450508117676
izmir,adam,0,26,epoch,4.654362201690674,4.602336883544922
izmir,adam,0,27,epoch,4.6255059242248535,4.570999622344971
izmir,adam,0,28,epoch,4.5963945388793945,4.539835453033447
izmir,adam,0,29,epoch,4.567560195922852,4.508231163024902
izmir,adam,0,30,epoch,4.538767337799072,4.477841854095459
izmir,adam,0,31,epoch,4.509807109832764,4.4485249519348145
izmir,adam,0,32,epoch,4.481021881103516,4.418696880340576
izmir,adam,0,33,epoch,4.4522175788879395,4.389526844024658
izmir,adam,0,34,epoch,4.423675060272217,4.36255407333374
izmir,adam,0,35,epoch,4.397321701049805,4.33513879776001
izmir,adam,0,36,epoch,4.371207237243652,4.308274745941162
izmir,adam,0,37,epoch,4.34542989730835,4.280777454376221
izmir,adam,0,38,epoch,4.319492816925049,4.253793239593506
izmir,adam,0,39,epoch,4.293824672698975,4.227319240570068
izmir,adam,0,40,epoch,4.268200874328613,4.200854301452637
izmir,adam,0,41,epoch,4.242491245269775,4.17441463470459
izmir,adam,0,42,epoch,4.216063499450684,4.148203372955322
izmir,adam,0,43,epoch,4.1898393630981445,4.123621940612793
izmir,adam,0,44,epoch,4.165320873260498,4.099512100219727
izmir,adam,0,45,epoch,4.140767574310303,4.077119827270508
izmir,adam,0,46,epoch,4.116838455200195,4.055884838104248
izmir,adam,0,47,epoch,4.092705726623535,4.035189628601074
izmir,adam,0,48,epoch,4.068137168884277,4.012619495391846
izmir,adam,0,49,epoch,4.043035507202148,3.990068197250366
izmir,adam,0,50,epoch,4.018078804016113,3.967697858810425
izmir,adam,0,51,epoch,3.9935078620910645,3.945817232131958
izmir,adam,0,52,epoch,3.9689130783081055,3.9248206615448
izmir,adam,0,53,epoch,3.944812297821045,3.9056386947631836
izmir,adam,0,54,epoch,3.9228343963623047,3.885146141052246
izmir,adam,0,55,epoch,3.900799512863159,3.862459897994995
izmir,adam,0,56,epoch,3.8776447772979736,3.8382601737976074
izmir,adam,0,57,epoch,3.854005813598633,3.815502882003784
izmir,adam,0,58,epoch,3.830684185028076,3.7933096885681152
izmir,adam,0,59,epoch,3.8074700832366943,3.772158622741699
izmir,adam,0,60,epoch,3.784181833267212,3.751375198364258
izmir,adam,0,61,epoch,3.7611594200134277,3.7306876182556152
izmir,adam,0,62,epoch,3.7379040718078613,3.709243059158325
izmir,adam,0,63,epoch,3.714405059814453,3.688279628753662
izmir,adam,0,64,epoch,3.6915433406829834,3.6669278144836426
izmir,adam,0,65,epoch,3.6696622371673584,3.6425578594207764
izmir,adam,0,66,epoch,3.6477224826812744,3.6170339584350586
izmir,adam,0,67,epoch,3.6253433227539062,3.5904717445373535
izmir,adam,0,68,epoch,3.6030449867248535,3.564493179321289
izmir,adam,0,69,epoch,3.580573797225952,3.5379018783569336
izmir,adam,0,70,epoch,3.5578267574310303,3.5146236419677734
izmir,adam,0,71,epoch,3.536599636077881,3.4941391944885254
izmir,adam,0,72,epoch,3.516698122024536,3.474058151245117
izmir,adam,0,73,epoch,3.496156930923462,3.4535467624664307
izmir,adam,0,74,epoch,3.4758315086364746,3.4326775074005127
izmir,adam,0,75,epoch,3.454521417617798,3.4137730598449707
izmir,adam,0,76,epoch,3.434171438217163,3.396881341934204
izmir,adam,0,77,epoch,3.4153056144714355,3.3799383640289307
izmir,adam,0,78,epoch,3.3950634002685547,3.362220048904419
izmir,adam,0,79,epoch,3.374342203140259,3.342334747314453
izmir,adam,0,80,epoch,3.353024482727051,3.320675849914551
izmir,adam,0,81,epoch,3.3329110145568848,3.2993011474609375
izmir,adam,0,82,epoch,3.312746047973633,3.278693914413452
izmir,adam,0,83,epoch,3.2933740615844727,3.2588889598846436
izmir,adam,0,84,epoch,3.2747011184692383,3.239011526107788
izmir,adam,0,85,epoch,3.2571680545806885,3.2191457748413086
izmir,adam,0,86,epoch,3.238816738128662,3.1988308429718018
izmir,adam,0,87,epoch,3.220454692840576,3.1783525943756104
izmir,adam,0,88,epoch,3.2018425464630127,3.1584725379943848
izmir,adam,0,89,epoch,3.1835429668426514,3.140164852142334
izmir,adam,0,90,epoch,3.166560411453247,3.12192964553833
izmir,adam,0,91,epoch,3.149505853652954,3.103973150253296
izmir,adam,0,92,epoch,3.8606717586517334,3.0830540657043457
izmir,adam,0,93,epoch,4.299319267272949,3.061868906021118
izmir,adam,0,94,epoch,4.827202796936035,3.039639949798584
izmir,adam,0,95,epoch,5.277565956115723,3.016862630844116
izmir,adam,0,96,epoch,5.541675567626953,2.994229793548584
izmir,adam,0,97,epoch,5.977564811706543,2.9721627235412598
izmir,adam,0,98,epoch,5.6567702293396,2.9514353275299072
izmir,adam,0,99,epoch,4.99581241607666,2.93379545211792
izmir,adam,0,100,epoch,4.006516933441162,2.9198718070983887
izmir,adam,0,101,epoch,3.5432920455932617,2.904149293899536
izmir,adam,0,102,epoch,2.9730875492095947,2.8875539302825928
izmir,adam,0,103,epoch,2.962526559829712,2.8699705600738525
izmir,adam,0,104,epoch,2.9501254558563232,2.8529000282287598
izmir,adam,0,105,epoch,2.931511163711548,2.838242769241333
izmir,adam,0,106,epoch,2.919591188430786,2.8231256008148193
izmir,adam,0,107,epoch,2.908356189727783,2.8078503608703613
izmir,adam,0,108,epoch,2.8963191509246826,2.7928452491760254
izmir,adam,0,109,epoch,2.8839499950408936,2.777639627456665
izmir,adam,0,110,epoch,2.8709654808044434,2.762047529220581
izmir,adam,0,111,epoch,2.8579885959625244,2.7468130588531494
izmir,adam,0,112,epoch,2.845301866531372,2.732320785522461
izmir,adam,0,113,epoch,2.833021640777588,2.7182559967041016
izmir,adam,0,114,epoch,2.820798635482788,2.703895330429077
izmir,adam,0,115,epoch,2.808621406555176,2.6888928413391113
izmir,adam,0,116,epoch,2.796532392501831,2.67501163482666
izmir,adam,0,117,epoch,2.7853105068206787,2.662400722503662
izmir,adam,0,118,epoch,2.775247097015381,2.6502649784088135
izmir,adam,0,119,epoch,2.7652385234832764,2.6387012004852295
izmir,adam,0,120,epoch,2.755413055419922,2.627523183822632
