dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
izmir,adam,2,49,epoch,3.52069091796875,3.55511736869812
izmir,adam,2,50,epoch,3.5022428035736084,3.5387752056121826
izmir,adam,2,51,epoch,3.4841809272766113,3.5228185653686523
izmir,adam,2,52,epoch,3.4666531085968018,3.505462884902954
izmir,adam,2,53,epoch,3.4491329193115234,3.4848811626434326
izmir,adam,2,54,epoch,3.4304141998291016,3.462886333465576
izmir,adam,2,55,epoch,3.4114649295806885,3.4418540000915527
izmir,adam,2,56,epoch,3.3928704261779785,3.4219939708709717
izmir,adam,2,57,epoch,3.3747379779815674,3.4029273986816406
izmir,adam,2,58,epoch,3.357191801071167,3.385317087173462
izmir,adam,2,59,epoch,3.3403756618499756,3.369980573654175
izmir,adam,2,60,epoch,3.3247053623199463,3.3561763763427734
izmir,adam,2,61,epoch,3.3097527027130127,3.3437061309814453
izmir,adam,2,62,epoch,3.2946724891662598,3.332310199737549
izmir,adam,2,63,epoch,3.2793185710906982,3.3226428031921387
izmir,adam,2,64,epoch,3.2648539543151855,3.3135952949523926
izmir,adam,2,65,epoch,3.251150369644165,3.3032150268554688
izmir,adam,2,66,epoch,3.237264394760132,3.289912223815918
izmir,adam,2,67,epoch,3.223228931427002,3.275804281234741
izmir,adam,2,68,epoch,3.209324836730957,3.261950731277466
izmir,adam,2,69,epoch,3.195460081100464,3.2481305599212646
izmir,adam,2,70,epoch,3.18145751953125,3.2349607944488525
izmir,adam,2,71,epoch,3.1673941612243652,3.2214887142181396
izmir,adam,2,72,epoch,3.154256582260132,3.207291603088379
izmir,adam,2,73,epoch,3.141150712966919,3.1929073333740234
izmir,adam,2,74,epoch,3.384286403656006,5.024646759033203
izmir,adam,2,75,epoch,4.014390468597412,6.388459205627441
izmir,adam,2,76,epoch,4.669673442840576,6.382268905639648
izmir,adam,2,77,epoch,4.832756042480469,6.376153945922852
izmir,adam,2,78,epoch,4.825596332550049,6.370413303375244
izmir,adam,2,79,epoch,5.028056621551514,6.365410804748535
izmir,adam,2,80,epoch,5.021650314331055,6.3611321449279785
izmir,adam,2,81,epoch,5.193912029266357,6.3568196296691895
izmir,adam,2,82,epoch,5.189039707183838,6.352494239807129
izmir,adam,2,83,epoch,5.2701416015625,6.347914218902588
izmir,adam,2,84,epoch,5.833933353424072,6.3434906005859375
izmir,adam,2,85,epoch,5.829670429229736,6.340102195739746
izmir,adam,2,86,epoch,5.8256964683532715,6.337399005889893
izmir,adam,2,87,epoch,5.822756290435791,7.609787940979004
izmir,adam,2,88,epoch,6.118744373321533,7.608114242553711
izmir,adam,2,89,epoch,6.1165242195129395,7.606319427490234
izmir,adam,2,90,epoch,6.114203453063965,7.604320049285889
izmir,adam,2,91,epoch,6.434268951416016,7.6024627685546875
izmir,adam,2,92,epoch,6.432246685028076,7.6008381843566895
izmir,adam,2,93,epoch,6.430752277374268,7.598961353302002
izmir,adam,2,94,epoch,6.4293317794799805,7.597208023071289
izmir,adam,2,95,epoch,6.250311374664307,7.595590114593506
izmir,adam,2,96,epoch,6.5888471603393555,7.5937724113464355
izmir,adam,2,97,epoch,6.58737325668335,7.592111587524414
izmir,adam,2,98,epoch,6.73672342300415,7.590813159942627
izmir,adam,2,99,epoch,6.986226558685303,7.589323043823242
izmir,adam,2,100,epoch,7.239202976226807,7.58802604675293
izmir,adam,2,101,epoch,7.238243579864502,7.586114406585693
izmir,adam,2,102,epoch,7.237293720245361,7.584095001220703
izmir,adam,2,103,epoch,7.236482620239258,7.582412242889404
izmir,adam,2,104,epoch,7.423069953918457,7.581190586090088
izmir,adam,2,105,epoch,7.7321929931640625,8.81040096282959
izmir,adam,2,106,epoch,7.989013671875,8.808963775634766
izmir,adam,2,107,epoch,8.072989463806152,8.807644844055176
izmir,adam,2,108,epoch,8.127715110778809,8.806281089782715
izmir,adam,2,109,epoch,8.127047538757324,8.804718971252441
izmir,adam,2,110,epoch,8.02320671081543,8.803851127624512
izmir,adam,2,111,epoch,8.023069381713867,8.803329467773438
izmir,adam,2,112,epoch,8.023027420043945,8.802741050720215
izmir,adam,2,113,epoch,8.160712242126465,8.801922798156738
izmir,adam,2,114,epoch,8.160383224487305,8.801119804382324
izmir,adam,2,115,epoch,8.159944534301758,8.800186157226562
izmir,adam,2,116,epoch,8.273310661315918,8.799271583557129
izmir,adam,2,117,epoch,8.64977741241455,8.799243927001953
izmir,adam,2,118,epoch,8.650093078613281,9.224102020263672
izmir,adam,2,119,epoch,8.900087356567383,9.818902015686035
izmir,adam,2,120,epoch,9.026904106140137,9.818593978881836
izmir,adam,2,121,epoch,9.397160530090332,9.533799171447754
izmir,adam,2,122,epoch,9.501046180725098,9.533429145812988
izmir,adam,2,123,epoch,9.501025199890137,9.533259391784668
izmir,adam,2,124,epoch,9.501069068908691,9.533549308776855
izmir,adam,2,125,epoch,9.666603088378906,9.533960342407227
izmir,adam,2,126,epoch,9.7846040725708,10.375205039978027
izmir,adam,2,127,epoch,10.135225296020508,10.374933242797852
izmir,adam,2,128,epoch,10.13535213470459,10.374421119689941
izmir,adam,2,129,epoch,10.221149444580078,9.58678150177002
izmir,adam,2,130,epoch,10.175139427185059,9.587197303771973
izmir,adam,2,131,epoch,10.17541217803955,9.587821006774902
izmir,adam,2,132,epoch,10.221172332763672,9.588614463806152
izmir,adam,2,133,epoch,10.221699714660645,9.588936805725098
izmir,adam,2,134,epoch,10.222241401672363,10.03439998626709
izmir,adam,2,135,epoch,10.308098793029785,10.034370422363281
izmir,adam,2,136,epoch,10.308600425720215,11.12386703491211
izmir,adam,2,137,epoch,10.531086921691895,11.12404727935791
izmir,adam,2,138,epoch,10.53181266784668,11.12458610534668
izmir,adam,2,139,epoch,10.721435546875,11.125455856323242
izmir,adam,2,140,epoch,10.722116470336914,11.125621795654297
izmir,adam,2,141,epoch,10.785637855529785,11.125981330871582
izmir,adam,2,142,epoch,10.78594970703125,11.126270294189453
izmir,adam,2,143,epoch,10.786226272583008,11.54681396484375
izmir,adam,2,144,epoch,11.041348457336426,12.370877265930176
izmir,adam,2,145,epoch,11.424121856689453,12.371105194091797
izmir,adam,2,146,epoch,11.42480754852295,12.37161922454834
izmir,adam,2,147,epoch,11.425515174865723,12.371895790100098
izmir,adam,2,148,epoch,11.589204788208008,12.372180938720703
izmir,adam,2,149,epoch,11.500653266906738,12.372540473937988
izmir,adam,2,150,epoch,11.501367568969727,12.373052597045898
izmir,adam,2,151,epoch,11.857064247131348,12.373614311218262
izmir,adam,2,152,epoch,11.943302154541016,12.374377250671387
izmir,adam,2,153,epoch,11.94436264038086,13.074026107788086
izmir,adam,2,154,epoch,12.255315780639648,13.074588775634766
izmir,adam,2,155,epoch,12.25586223602295,13.074840545654297
izmir,adam,2,156,epoch,12.517217636108398,13.075150489807129
izmir,adam,2,157,epoch,12.517752647399902,13.075669288635254
izmir,adam,2,158,epoch,12.518312454223633,13.0762939453125
izmir,adam,2,159,epoch,12.519012451171875,13.077054023742676
izmir,adam,2,160,epoch,12.447161674499512,13.078117370605469
izmir,adam,2,161,epoch,12.549355506896973,13.07889461517334
izmir,adam,2,162,epoch,12.763200759887695,13.079610824584961
izmir,adam,2,163,epoch,12.764067649841309,13.080459594726562
izmir,adam,2,164,epoch,12.765005111694336,13.081425666809082
izmir,adam,2,165,epoch,12.766072273254395,13.082462310791016
izmir,adam,2,166,epoch,12.928348541259766,13.083415031433105
izmir,adam,2,167,epoch,12.929388046264648,13.084535598754883
izmir,adam,2,168,epoch,13.108885765075684,13.085291862487793
izmir,adam,2,169,epoch,13.180554389953613,13.086190223693848
izmir,adam,2,170,epoch,13.181408882141113,13.087128639221191
izmir,adam,2,171,epoch,13.182212829589844,13.088088989257812
izmir,adam,2,172,epoch,13.18304443359375,13.089077949523926
izmir,adam,2,173,epoch,13.228325843811035,13.090155601501465
izmir,adam,2,174,epoch,13.305632591247559,13.091445922851562
izmir,adam,2,175,epoch,13.272961616516113,13.092411041259766
izmir,adam,2,176,epoch,13.273941040039062,13.093420028686523
izmir,adam,2,177,epoch,13.385079383850098,13.094404220581055
izmir,adam,2,178,epoch,13.53671932220459,13.095505714416504
izmir,adam,2,179,epoch,13.482847213745117,13.096593856811523
izmir,adam,2,180,epoch,13.48381519317627,13.097851753234863
izmir,adam,2,181,epoch,13.650969505310059,13.099344253540039
izmir,adam,2,182,epoch,13.735147476196289,13.100163459777832
izmir,adam,2,183,epoch,13.735995292663574,13.101225852966309
izmir,adam,2,184,epoch,13.736957550048828,13.10210132598877
izmir,adam,2,185,epoch,13.737723350524902,13.103002548217773
izmir,adam,2,186,epoch,13.738577842712402,13.10400104522705
izmir,adam,2,187,epoch,13.739517211914062,13.10528564453125
izmir,adam,2,188,epoch,13.740556716918945,13.106771469116211
izmir,adam,2,189,epoch,13.741673469543457,13.10800552368164
izmir,adam,2,190,epoch,13.803041458129883,13.989768028259277
izmir,adam,2,191,epoch,13.976311683654785,13.990904808044434
izmir,adam,2,192,epoch,13.977277755737305,13.99180793762207
izmir,adam,2,193,epoch,13.978065490722656,13.992745399475098
izmir,adam,2,194,epoch,13.979004859924316,13.993834495544434
izmir,adam,2,195,epoch,13.980107307434082,14.588150978088379
izmir,adam,2,196,epoch,14.102234840393066,14.589308738708496
izmir,adam,2,197,epoch,14.1031494140625,14.590292930603027
izmir,adam,2,198,epoch,14.104079246520996,14.59116268157959
izmir,adam,2,199,epoch,14.105018615722656,14.591897010803223
izmir,adam,2,200,epoch,14.321016311645508,14.592683792114258
izmir,adam,2,201,epoch,14.321784019470215,13.971208572387695
izmir,adam,2,202,epoch,14.19765853881836,13.972498893737793
izmir,adam,2,203,epoch,14.198643684387207,13.973991394042969
izmir,adam,2,204,epoch,14.259201049804688,13.975051879882812
izmir,adam,2,205,epoch,14.260092735290527,13.975994110107422
izmir,adam,2,206,epoch,14.260886192321777,13.976861953735352
izmir,adam,2,207,epoch,14.261712074279785,13.977670669555664
izmir,adam,2,208,epoch,14.262589454650879,13.978482246398926
izmir,adam,2,209,epoch,14.263542175292969,13.979475021362305
izmir,adam,2,210,epoch,14.264596939086914,13.980759620666504
izmir,adam,2,211,epoch,14.26583194732666,13.98211669921875
izmir,adam,2,212,epoch,14.267037391662598,13.983307838439941
izmir,adam,2,213,epoch,14.268200874328613,13.984896659851074
izmir,adam,2,214,epoch,14.269420623779297,13.986579895019531
izmir,adam,2,215,epoch,14.270696640014648,13.988006591796875
izmir,adam,2,216,epoch,14.27180290222168,13.989006042480469
izmir,adam,2,217,epoch,14.129843711853027,13.990130424499512
izmir,adam,2,218,epoch,14.180766105651855,13.991227149963379
izmir,adam,2,219,epoch,14.181682586669922,13.99183464050293
izmir,adam,2,220,epoch,14.182341575622559,14.484460830688477
izmir,adam,2,221,epoch,14.281750679016113,14.485137939453125
izmir,adam,2,222,epoch,14.282495498657227,14.4859037399292
izmir,adam,2,223,epoch,14.283309936523438,14.486748695373535
izmir,adam,2,224,epoch,14.410649299621582,14.487847328186035
izmir,adam,2,225,epoch,14.411678314208984,14.489280700683594
izmir,adam,2,226,epoch,14.542905807495117,14.490840911865234
izmir,adam,2,227,epoch,14.544048309326172,14.492016792297363
izmir,adam,2,228,epoch,14.5451078414917,14.493193626403809
izmir,adam,2,229,epoch,14.546257019042969,14.49449634552002
izmir,adam,2,230,epoch,14.458732604980469,14.495800018310547
izmir,adam,2,231,epoch,14.460030555725098,14.497159004211426
izmir,adam,2,232,epoch,14.461212158203125,14.498566627502441
izmir,adam,2,233,epoch,14.462259292602539,14.499693870544434
izmir,adam,2,234,epoch,14.310561180114746,14.501230239868164
izmir,adam,2,235,epoch,14.311542510986328,14.502202033996582
izmir,adam,2,236,epoch,14.312332153320312,14.50307846069336
izmir,adam,2,237,epoch,14.313185691833496,14.503897666931152
izmir,adam,2,238,epoch,14.313939094543457,14.504341125488281
izmir,adam,2,239,epoch,14.314613342285156,14.504996299743652
izmir,adam,2,240,epoch,14.315430641174316,14.505964279174805
izmir,adam,2,241,epoch,14.316413879394531,14.507219314575195
izmir,adam,2,242,epoch,14.31755256652832,14.508881568908691
izmir,adam,2,243,epoch,14.318796157836914,14.510207176208496
izmir,adam,2,244,epoch,14.394084930419922,14.51148509979248
izmir,adam,2,245,epoch,14.325339317321777,14.512676239013672
izmir,adam,2,246,epoch,14.326457023620605,14.513813972473145
izmir,adam,2,247,epoch,14.327620506286621,14.514623641967773
izmir,adam,2,248,epoch,14.328682899475098,14.515403747558594
izmir,adam,2,249,epoch,14.208560943603516,15.153288841247559
izmir,adam,2,250,epoch,14.3420991897583,15.154458999633789
izmir,adam,2,251,epoch,14.342985153198242,15.155342102050781
izmir,adam,2,252,epoch,14.21696949005127,15.156081199645996
izmir,adam,2,253,epoch,14.217748641967773,15.156954765319824
izmir,adam,2,254,epoch,14.287099838256836,15.157963752746582
izmir,adam,2,255,epoch,14.288101196289062,15.158937454223633
izmir,adam,2,256,epoch,14.289114952087402,15.806153297424316
izmir,adam,2,257,epoch,14.542028427124023,15.807080268859863
izmir,adam,2,258,epoch,14.543137550354004,15.807939529418945
izmir,adam,2,259,epoch,14.544147491455078,15.808711051940918
izmir,adam,2,260,epoch,14.545034408569336,15.809436798095703
izmir,adam,2,261,epoch,14.545883178710938,15.810359001159668
izmir,adam,2,262,epoch,14.546855926513672,15.811306953430176
izmir,adam,2,263,epoch,14.547880172729492,15.812479019165039
izmir,adam,2,264,epoch,14.54894733428955,15.813467025756836
izmir,adam,2,265,epoch,14.550017356872559,15.814295768737793
izmir,adam,2,266,epoch,14.550909042358398,15.81502914428711
izmir,adam,2,267,epoch,14.55174446105957,15.815807342529297
izmir,adam,2,268,epoch,14.55258846282959,15.816314697265625
izmir,adam,2,269,epoch,14.553285598754883,15.816744804382324
izmir,adam,2,270,epoch,14.426477432250977,16.079456329345703
izmir,adam,2,271,epoch,14.536955833435059,16.080158233642578
izmir,adam,2,272,epoch,14.537891387939453,16.0810546875
izmir,adam,2,273,epoch,14.538966178894043,16.08206558227539
izmir,adam,2,274,epoch,14.377933502197266,16.083049774169922
izmir,adam,2,275,epoch,14.379161834716797,16.084447860717773
izmir,adam,2,276,epoch,14.380542755126953,15.929784774780273
izmir,adam,2,277,epoch,14.346895217895508,15.447117805480957
izmir,adam,2,278,epoch,14.241362571716309,15.447792053222656
izmir,adam,2,279,epoch,14.2423095703125,15.448265075683594
izmir,adam,2,280,epoch,14.243284225463867,15.448692321777344
izmir,adam,2,281,epoch,14.244112014770508,15.44924545288086
izmir,adam,2,282,epoch,14.197422981262207,15.449898719787598
izmir,adam,2,283,epoch,14.198209762573242,15.450711250305176
izmir,adam,2,284,epoch,14.198999404907227,15.45184326171875
izmir,adam,2,285,epoch,14.168108940124512,15.452536582946777
izmir,adam,2,286,epoch,14.168869972229004,15.453192710876465
izmir,adam,2,287,epoch,14.169517517089844,15.453725814819336
izmir,adam,2,288,epoch,14.170208930969238,15.45402717590332
izmir,adam,2,289,epoch,14.170919418334961,15.454617500305176
izmir,adam,2,290,epoch,14.171669960021973,15.45497989654541
izmir,adam,2,291,epoch,14.172464370727539,15.455567359924316
izmir,adam,2,292,epoch,14.173406600952148,15.455973625183105
izmir,adam,2,293,epoch,14.174288749694824,15.456889152526855
izmir,adam,2,294,epoch,14.17530345916748,15.457795143127441
izmir,adam,2,295,epoch,14.176230430603027,15.458732604980469
izmir,adam,2,296,epoch,14.177236557006836,15.459610939025879
izmir,adam,2,297,epoch,14.17822265625,15.460582733154297
izmir,adam,2,298,epoch,14.179169654846191,15.461621284484863
izmir,adam,2,299,epoch,14.180227279663086,15.46241283416748
izmir,adam,2,300,epoch,14.181147575378418,15.462932586669922
