dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
laser,adam,0,106,epoch,6.191142559051514,5.733309745788574
laser,adam,0,107,epoch,6.184034824371338,5.7302165031433105
laser,adam,0,108,epoch,6.188681602478027,5.727388381958008
laser,adam,0,109,epoch,6.192938327789307,5.728523254394531
laser,adam,0,110,epoch,6.1908769607543945,5.733644485473633
laser,adam,0,111,epoch,6.18433952331543,5.744124889373779
laser,adam,0,112,epoch,6.177796840667725,5.75745964050293
laser,adam,0,113,epoch,6.180815696716309,5.767097473144531
laser,adam,0,114,epoch,6.183704376220703,5.768680572509766
laser,adam,0,115,epoch,6.182128429412842,5.764791488647461
laser,adam,0,116,epoch,6.174901008605957,5.759201526641846
laser,adam,0,117,epoch,6.165616512298584,5.755660057067871
laser,adam,0,118,epoch,6.1669745445251465,5.756811618804932
laser,adam,0,119,epoch,6.166103839874268,5.761615753173828
laser,adam,0,120,epoch,6.160083293914795,5.769070148468018
laser,adam,0,121,epoch,6.149679660797119,5.776937484741211
laser,adam,0,122,epoch,6.141205787658691,5.7931365966796875
laser,adam,0,123,epoch,6.1424150466918945,5.807833671569824
laser,adam,0,124,epoch,6.143912315368652,5.814733505249023
laser,adam,0,125,epoch,6.142035007476807,5.821364402770996
laser,adam,0,126,epoch,6.138501167297363,5.823184490203857
laser,adam,0,127,epoch,6.139596462249756,5.828590393066406
laser,adam,0,128,epoch,6.136697292327881,5.840094089508057
laser,adam,0,129,epoch,6.125949859619141,5.857448101043701
laser,adam,0,130,epoch,6.115354537963867,5.870608806610107
laser,adam,0,131,epoch,6.110217094421387,5.881321430206299
laser,adam,0,132,epoch,6.10605001449585,5.876067161560059
laser,adam,0,133,epoch,6.101200103759766,5.86259651184082
laser,adam,0,134,epoch,6.096810817718506,5.84675931930542
laser,adam,0,135,epoch,6.102067470550537,5.840606212615967
laser,adam,0,136,epoch,6.114773750305176,5.84238862991333
laser,adam,0,137,epoch,6.130849361419678,5.847039222717285
laser,adam,0,138,epoch,6.143111228942871,5.854506015777588
laser,adam,0,139,epoch,6.160340309143066,5.863296031951904
laser,adam,0,140,epoch,6.177763938903809,5.8579607009887695
laser,adam,0,141,epoch,6.189326763153076,5.852743625640869
laser,adam,0,142,epoch,6.195240020751953,5.846046447753906
laser,adam,0,143,epoch,6.192290306091309,5.84318208694458
laser,adam,0,144,epoch,6.184676170349121,5.844231128692627
laser,adam,0,145,epoch,6.169398784637451,5.845287322998047
laser,adam,0,146,epoch,6.148780822753906,5.839537620544434
