dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
laser,adam,1,38,epoch,6.629649639129639,5.686614990234375
laser,adam,1,39,epoch,6.5992841720581055,5.65199613571167
laser,adam,1,40,epoch,6.567261219024658,5.620359420776367
laser,adam,1,41,epoch,6.536047458648682,5.589776515960693
laser,adam,1,42,epoch,6.50699520111084,5.560226917266846
laser,adam,1,43,epoch,6.481472015380859,5.529675483703613
laser,adam,1,44,epoch,6.457339286804199,5.496624946594238
laser,adam,1,45,epoch,6.429880142211914,5.458816051483154
laser,adam,1,46,epoch,6.404144763946533,5.425249099731445
laser,adam,1,47,epoch,6.381657600402832,5.396358013153076
laser,adam,1,48,epoch,6.357825756072998,5.365968227386475
laser,adam,1,49,epoch,6.329742908477783,5.348418712615967
laser,adam,1,50,epoch,6.302945613861084,5.350316524505615
laser,adam,1,51,epoch,6.287785530090332,5.350551128387451
laser,adam,1,52,epoch,6.270511150360107,5.351002216339111
laser,adam,1,53,epoch,6.251399040222168,5.350057601928711
laser,adam,1,54,epoch,6.2362589836120605,5.3557448387146
laser,adam,1,55,epoch,6.220701694488525,5.357511043548584
laser,adam,1,56,epoch,6.2104644775390625,5.360129356384277
laser,adam,1,57,epoch,6.194955348968506,5.3625311851501465
laser,adam,1,58,epoch,6.176724433898926,5.371372222900391
laser,adam,1,59,epoch,6.157817363739014,5.376359939575195
laser,adam,1,60,epoch,6.153274059295654,5.3758063316345215
laser,adam,1,61,epoch,6.147303104400635,5.380266189575195
laser,adam,1,62,epoch,6.135085105895996,5.3872504234313965
laser,adam,1,63,epoch,6.124877452850342,5.393790245056152
laser,adam,1,64,epoch,6.119449138641357,5.398940086364746
laser,adam,1,65,epoch,6.109757423400879,5.404590129852295
laser,adam,1,66,epoch,6.098330020904541,5.4154815673828125
laser,adam,1,67,epoch,6.0857391357421875,5.425352573394775
laser,adam,1,68,epoch,6.08051061630249,5.425501346588135
laser,adam,1,69,epoch,6.072789192199707,5.425333499908447
laser,adam,1,70,epoch,6.062252998352051,5.42691707611084
laser,adam,1,71,epoch,6.056896209716797,5.433294296264648
laser,adam,1,72,epoch,6.0510945320129395,5.43619441986084
laser,adam,1,73,epoch,6.044776439666748,5.4375433921813965
laser,adam,1,74,epoch,6.041217803955078,5.440277099609375
laser,adam,1,75,epoch,6.034204483032227,5.439021110534668
laser,adam,1,76,epoch,6.032843589782715,5.442028045654297
laser,adam,1,77,epoch,6.032876491546631,5.449934482574463
laser,adam,1,78,epoch,6.032533168792725,5.460292816162109
laser,adam,1,79,epoch,6.030269622802734,5.4708943367004395
laser,adam,1,80,epoch,6.023529529571533,5.472991466522217
laser,adam,1,81,epoch,6.024820804595947,5.463112831115723
laser,adam,1,82,epoch,6.023200511932373,5.448028564453125
laser,adam,1,83,epoch,6.015321731567383,5.4277215003967285
laser,adam,1,84,epoch,6.015478134155273,5.415653228759766
laser,adam,1,85,epoch,6.016007423400879,5.414499759674072
laser,adam,1,86,epoch,6.014279842376709,5.424092769622803
laser,adam,1,87,epoch,6.0099287033081055,5.433781147003174
laser,adam,1,88,epoch,6.002984523773193,5.436127662658691
laser,adam,1,89,epoch,5.993776798248291,5.431516170501709
laser,adam,1,90,epoch,5.992945671081543,5.425930500030518
laser,adam,1,91,epoch,5.989354610443115,5.425198554992676
laser,adam,1,92,epoch,5.978148937225342,5.427053928375244
laser,adam,1,93,epoch,5.970516204833984,5.434188365936279
laser,adam,1,94,epoch,5.968226432800293,5.445923328399658
laser,adam,1,95,epoch,5.965892314910889,5.454082012176514
laser,adam,1,96,epoch,5.962009906768799,5.456370830535889
laser,adam,1,97,epoch,5.955506324768066,5.454503536224365
laser,adam,1,98,epoch,5.949553966522217,5.453400611877441
laser,adam,1,99,epoch,5.941905975341797,5.4511637687683105
laser,adam,1,100,epoch,5.942450523376465,5.45675802230835
laser,adam,1,101,epoch,5.938778400421143,5.466565132141113
laser,adam,1,102,epoch,5.928944110870361,5.4744553565979
laser,adam,1,103,epoch,5.92755126953125,5.486216068267822
laser,adam,1,104,epoch,5.9244704246521,5.496607303619385
laser,adam,1,105,epoch,5.920009136199951,5.504421234130859
laser,adam,1,106,epoch,5.914472579956055,5.506746768951416
laser,adam,1,107,epoch,5.912240505218506,5.509594917297363
laser,adam,1,108,epoch,5.904994964599609,5.511478424072266
laser,adam,1,109,epoch,5.902298927307129,5.5155439376831055
laser,adam,1,110,epoch,5.896920680999756,5.5205183029174805
laser,adam,1,111,epoch,5.893604755401611,5.526794910430908
laser,adam,1,112,epoch,5.8887481689453125,5.533572673797607
laser,adam,1,113,epoch,5.8864569664001465,5.537981986999512
laser,adam,1,114,epoch,5.8833417892456055,5.5402326583862305
laser,adam,1,115,epoch,5.879348278045654,5.540683746337891
laser,adam,1,116,epoch,5.879007339477539,5.5438361167907715
laser,adam,1,117,epoch,5.875169277191162,5.546624660491943
laser,adam,1,118,epoch,5.8745245933532715,5.5511908531188965
laser,adam,1,119,epoch,5.874834060668945,5.560120105743408
laser,adam,1,120,epoch,5.873104572296143,5.570594310760498
laser,adam,1,121,epoch,5.870009899139404,5.580238342285156
laser,adam,1,122,epoch,5.866477966308594,5.580842971801758
laser,adam,1,123,epoch,5.872975826263428,5.58374547958374
laser,adam,1,124,epoch,5.8715715408325195,5.5861287117004395
laser,adam,1,125,epoch,5.864817142486572,5.577733039855957
laser,adam,1,126,epoch,5.868520259857178,5.564618110656738
laser,adam,1,127,epoch,5.870770454406738,5.55279016494751
laser,adam,1,128,epoch,5.870493412017822,5.5430498123168945
laser,adam,1,129,epoch,5.868459701538086,5.538948059082031
laser,adam,1,130,epoch,5.864834308624268,5.540332794189453
laser,adam,1,131,epoch,5.859286308288574,5.5392255783081055
laser,adam,1,132,epoch,5.859882354736328,5.542184829711914
laser,adam,1,133,epoch,5.85896110534668,5.550353050231934
laser,adam,1,134,epoch,5.851706027984619,5.558343410491943
laser,adam,1,135,epoch,5.846167087554932,5.5605292320251465
laser,adam,1,136,epoch,5.845733165740967,5.5597243309021
laser,adam,1,137,epoch,5.843011856079102,5.556406021118164
laser,adam,1,138,epoch,5.8393731117248535,5.556955337524414
laser,adam,1,139,epoch,5.834448337554932,5.5620527267456055
laser,adam,1,140,epoch,5.82902193069458,5.563049793243408
laser,adam,1,141,epoch,5.832977294921875,5.562873363494873
laser,adam,1,142,epoch,5.832871437072754,5.56856107711792
laser,adam,1,143,epoch,5.826567649841309,5.573450565338135
laser,adam,1,144,epoch,5.826009750366211,5.5804972648620605
laser,adam,1,145,epoch,5.8272624015808105,5.589391231536865
laser,adam,1,146,epoch,5.82816743850708,5.595041751861572
laser,adam,1,147,epoch,5.826104164123535,5.600255966186523
laser,adam,1,148,epoch,5.820538520812988,5.607248783111572
laser,adam,1,149,epoch,5.812228202819824,5.613367557525635
laser,adam,1,150,epoch,5.8058977127075195,5.614546298980713
laser,adam,1,151,epoch,5.802300930023193,5.61560583114624
laser,adam,1,152,epoch,5.795119285583496,5.617160320281982
laser,adam,1,153,epoch,5.791337490081787,5.615945816040039
laser,adam,1,154,epoch,5.786694526672363,5.611128330230713
laser,adam,1,155,epoch,5.78384256362915,5.603257179260254
laser,adam,1,156,epoch,5.782346725463867,5.598330497741699
laser,adam,1,157,epoch,5.78412389755249,5.599329948425293
laser,adam,1,158,epoch,5.787194728851318,5.605808734893799
laser,adam,1,159,epoch,5.792116641998291,5.609011173248291
laser,adam,1,160,epoch,5.797350883483887,5.609588146209717
laser,adam,1,161,epoch,5.80240535736084,5.615152835845947
laser,adam,1,162,epoch,5.808448791503906,5.618352890014648
laser,adam,1,163,epoch,5.814452648162842,5.620633125305176
laser,adam,1,164,epoch,5.815158843994141,5.612087249755859
laser,adam,1,165,epoch,5.817928314208984,5.596765995025635
laser,adam,1,166,epoch,5.815229892730713,5.579957485198975
laser,adam,1,167,epoch,5.807052135467529,5.5677666664123535
laser,adam,1,168,epoch,5.801695346832275,5.566500663757324
laser,adam,1,169,epoch,5.796531677246094,5.567229270935059
laser,adam,1,170,epoch,5.787115097045898,5.572022914886475
laser,adam,1,171,epoch,5.77802848815918,5.576749324798584
laser,adam,1,172,epoch,5.7732834815979,5.57395601272583
laser,adam,1,173,epoch,5.771886825561523,5.568273067474365
laser,adam,1,174,epoch,5.768538951873779,5.566313743591309
laser,adam,1,175,epoch,5.7688517570495605,5.572148323059082
laser,adam,1,176,epoch,5.767693519592285,5.581235408782959
laser,adam,1,177,epoch,5.76997184753418,5.595831394195557
laser,adam,1,178,epoch,5.768165111541748,5.603241920471191
laser,adam,1,179,epoch,5.765646457672119,5.60728120803833
laser,adam,1,180,epoch,5.765059947967529,5.612939357757568
laser,adam,1,181,epoch,5.762231826782227,5.612705230712891
laser,adam,1,182,epoch,5.757919788360596,5.610984802246094
laser,adam,1,183,epoch,5.757225513458252,5.615087509155273
laser,adam,1,184,epoch,5.756331920623779,5.615276336669922
laser,adam,1,185,epoch,5.754885196685791,5.615758895874023
laser,adam,1,186,epoch,5.755694389343262,5.621638298034668
laser,adam,1,187,epoch,5.756010055541992,5.620330810546875
laser,adam,1,188,epoch,5.754004955291748,5.620606422424316
laser,adam,1,189,epoch,5.750792026519775,5.624969482421875
laser,adam,1,190,epoch,5.751068115234375,5.628937244415283
laser,adam,1,191,epoch,5.751616477966309,5.631102561950684
laser,adam,1,192,epoch,5.750792503356934,5.626330852508545
laser,adam,1,193,epoch,5.749717712402344,5.622059345245361
laser,adam,1,194,epoch,5.741778373718262,5.614418983459473
laser,adam,1,195,epoch,5.741707801818848,5.609511852264404
laser,adam,1,196,epoch,5.7375712394714355,5.608543872833252
laser,adam,1,197,epoch,5.729274749755859,5.608262538909912
laser,adam,1,198,epoch,5.724004745483398,5.614475727081299
laser,adam,1,199,epoch,5.7213239669799805,5.625903606414795
laser,adam,1,200,epoch,5.719144821166992,5.634864807128906
laser,adam,1,201,epoch,5.7137980461120605,5.640772819519043
laser,adam,1,202,epoch,5.70953369140625,5.6400580406188965
laser,adam,1,203,epoch,5.71286678314209,5.644891262054443
laser,adam,1,204,epoch,5.7156219482421875,5.664640426635742
laser,adam,1,205,epoch,5.722541809082031,5.69285774230957
laser,adam,1,206,epoch,5.738711357116699,5.714967727661133
laser,adam,1,207,epoch,5.760313510894775,5.740464687347412
laser,adam,1,208,epoch,5.7898101806640625,5.7507171630859375
laser,adam,1,209,epoch,5.833995819091797,5.77474308013916
laser,adam,1,210,epoch,5.877650260925293,5.792882442474365
laser,adam,1,211,epoch,5.89511775970459,5.7879767417907715
laser,adam,1,212,epoch,5.892480373382568,5.770367622375488
laser,adam,1,213,epoch,5.862686634063721,5.736332416534424
laser,adam,1,214,epoch,5.814036846160889,5.694319248199463
laser,adam,1,215,epoch,5.765817165374756,5.672622203826904
laser,adam,1,216,epoch,5.735365390777588,5.633454322814941
laser,adam,1,217,epoch,5.720434665679932,5.612349510192871
laser,adam,1,218,epoch,5.718941688537598,5.615785598754883
laser,adam,1,219,epoch,5.724437713623047,5.630249977111816
laser,adam,1,220,epoch,5.730639457702637,5.637599945068359
laser,adam,1,221,epoch,5.73795747756958,5.643881320953369
laser,adam,1,222,epoch,5.740329265594482,5.632283687591553
laser,adam,1,223,epoch,5.741105079650879,5.629372596740723
laser,adam,1,224,epoch,5.731943130493164,5.629892349243164
laser,adam,1,225,epoch,5.715710639953613,5.6482720375061035
laser,adam,1,226,epoch,5.6951704025268555,5.657660484313965
laser,adam,1,227,epoch,5.673849582672119,5.678150177001953
laser,adam,1,228,epoch,5.6630964279174805,5.699150085449219
laser,adam,1,229,epoch,5.657390594482422,5.713249683380127
laser,adam,1,230,epoch,5.651674270629883,5.7214274406433105
laser,adam,1,231,epoch,5.641469955444336,5.720611572265625
laser,adam,1,232,epoch,5.6340718269348145,5.723846912384033
laser,adam,1,233,epoch,5.627737998962402,5.728104114532471
laser,adam,1,234,epoch,5.622752666473389,5.734189033508301
laser,adam,1,235,epoch,5.616087436676025,5.72439432144165
laser,adam,1,236,epoch,5.619986057281494,5.719812393188477
laser,adam,1,237,epoch,5.617537975311279,5.720207691192627
laser,adam,1,238,epoch,5.610556125640869,5.72400426864624
laser,adam,1,239,epoch,5.60478401184082,5.728335380554199
laser,adam,1,240,epoch,5.598628520965576,5.727877140045166
laser,adam,1,241,epoch,5.596973419189453,5.730152606964111
laser,adam,1,242,epoch,5.598025798797607,5.7472615242004395
laser,adam,1,243,epoch,5.59982442855835,5.773439884185791
laser,adam,1,244,epoch,5.601296424865723,5.779678821563721
laser,adam,1,245,epoch,5.600956439971924,5.7743144035339355
laser,adam,1,246,epoch,5.601367950439453,5.774761199951172
laser,adam,1,247,epoch,5.600863456726074,5.767892360687256
laser,adam,1,248,epoch,5.597217082977295,5.766240119934082
laser,adam,1,249,epoch,5.590134620666504,5.77433443069458
laser,adam,1,250,epoch,5.58115816116333,5.786962032318115
laser,adam,1,251,epoch,5.576268196105957,5.803378582000732
laser,adam,1,252,epoch,5.567756652832031,5.7985148429870605
laser,adam,1,253,epoch,5.562872409820557,5.790660858154297
laser,adam,1,254,epoch,5.558647155761719,5.780383586883545
laser,adam,1,255,epoch,5.548643112182617,5.770694732666016
laser,adam,1,256,epoch,5.540223598480225,5.766734600067139
laser,adam,1,257,epoch,5.534524440765381,5.7623491287231445
laser,adam,1,258,epoch,5.527548789978027,5.754923343658447
laser,adam,1,259,epoch,5.521522521972656,5.7371015548706055
laser,adam,1,260,epoch,5.51406717300415,5.720102310180664
laser,adam,1,261,epoch,5.514184474945068,5.720529556274414
laser,adam,1,262,epoch,5.509915351867676,5.728844165802002
laser,adam,1,263,epoch,5.504448413848877,5.730783939361572
laser,adam,1,264,epoch,5.495854377746582,5.7304277420043945
laser,adam,1,265,epoch,5.4953484535217285,5.717535018920898
laser,adam,1,266,epoch,5.493712425231934,5.704732894897461
laser,adam,1,267,epoch,5.485682964324951,5.700786590576172
laser,adam,1,268,epoch,5.477817058563232,5.700404167175293
laser,adam,1,269,epoch,5.47283411026001,5.695106029510498
laser,adam,1,270,epoch,5.468299388885498,5.688655853271484
laser,adam,1,271,epoch,5.463740348815918,5.686728477478027
laser,adam,1,272,epoch,5.460855007171631,5.692314147949219
laser,adam,1,273,epoch,5.455459117889404,5.700098514556885
laser,adam,1,274,epoch,5.4494547843933105,5.698730945587158
laser,adam,1,275,epoch,5.445841312408447,5.690637588500977
laser,adam,1,276,epoch,5.443032741546631,5.681227207183838
laser,adam,1,277,epoch,5.4416680335998535,5.680333614349365
laser,adam,1,278,epoch,5.4386773109436035,5.684834957122803
laser,adam,1,279,epoch,5.433178424835205,5.684684753417969
laser,adam,1,280,epoch,5.43229866027832,5.687560081481934
laser,adam,1,281,epoch,5.431274890899658,5.682373046875
laser,adam,1,282,epoch,5.426060199737549,5.674660682678223
laser,adam,1,283,epoch,5.435507297515869,5.69561767578125
laser,adam,1,284,epoch,5.425918102264404,5.685816287994385
laser,adam,1,285,epoch,5.430767059326172,5.667348861694336
laser,adam,1,286,epoch,5.427225112915039,5.655777454376221
laser,adam,1,287,epoch,5.418521881103516,5.662010192871094
laser,adam,1,288,epoch,5.415323734283447,5.670744895935059
laser,adam,1,289,epoch,5.424295425415039,5.66279411315918
laser,adam,1,290,epoch,5.411043167114258,5.648838043212891
laser,adam,1,291,epoch,5.410925388336182,5.639403820037842
laser,adam,1,292,epoch,5.411359786987305,5.639065265655518
laser,adam,1,293,epoch,5.404264450073242,5.648043632507324
laser,adam,1,294,epoch,5.40421199798584,5.651499271392822
laser,adam,1,295,epoch,5.406559944152832,5.654923439025879
laser,adam,1,296,epoch,5.403807163238525,5.677794456481934
laser,adam,1,297,epoch,5.399543285369873,5.675517559051514
laser,adam,1,298,epoch,5.398670673370361,5.670228004455566
laser,adam,1,299,epoch,5.396106243133545,5.664955139160156
laser,adam,1,300,epoch,5.399313926696777,5.671414375305176
