dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
airfoil,pso,1,1,iter,6.154183864593506,10.517671585083008
airfoil,pso,1,2,iter,5.995863437652588,10.712894439697266
airfoil,pso,1,3,iter,5.781275272369385,10.195782661437988
airfoil,pso,1,4,iter,5.67291784286499,11.80527114868164
airfoil,pso,1,5,iter,5.373101711273193,9.6458101272583
airfoil,pso,1,6,iter,5.281774044036865,9.438742637634277
airfoil,pso,1,7,iter,5.281774044036865,9.438742637634277
airfoil,pso,1,8,iter,5.281774044036865,9.438742637634277
airfoil,pso,1,9,iter,5.207274913787842,12.709691047668457
airfoil,pso,1,10,iter,5.167593479156494,12.861554145812988
