mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(5, 8, 3, 7, 4)",9,0.0,241.68121163862762,89.5174708818639,115,78.28618968386034,98.50249584026675
"(4, 9, 4, 6, 6)",8,0.0,240.24884881243466,87.43760399334482,122,78.20299500831968,97.17138103161457
"(7, 7, 6, 6, 3)",9,0.0,232.89694891936776,70.88186356073227,190,78.11980033277901,91.93011647254635
"(8, 4, 5, 7, 5)",7,0.0,225.2319841861423,67.88685524126461,209,78.0366056572382,92.34608985025014
"(8, 8, 6, 3, 8)",6,0.0,226.58431347360354,73.87687188019994,175,78.0366056572383,92.84525790349484
"(9, 4, 7, 8, 7)",3,0.0,208.44354291002276,59.484193011647136,262,78.11980033277896,85.94009983361107
"(9, 3, 3, 5, 5)",9,0.0,233.8827694652271,77.787021630616,151,78.0366056572383,94.00998336106558
"(5, 3, 3, 3, 9)",3,0.0,234.08801103125182,99.1680532445927,73,78.28618968386023,99.1680532445927
"(9, 6, 7, 5, 7)",6,0.0,207.969928923218,58.31946755407642,269,78.11980033277898,85.60732113144802
"(4, 5, 7, 8, 3)",9,0.0,239.60204170022214,88.01996672213022,118,78.28618968386047,97.4209650582369
"(5, 9, 9, 7, 3)",7,0.0,245.7342331496053,77.28785357737131,153,78.28618968386051,98.00332778702231
"(5, 6, 8, 7, 7)",5,0.0,246.0079281239474,77.28785357737131,153,78.28618968386051,98.00332778702231
"(8, 9, 3, 9, 5)",3,0.0,236.1478941477456,72.7121464226292,176,78.0366056572383,95.34109816971785
"(9, 7, 6, 6, 6)",9,0.0,206.2040223803922,57.653910149750295,273,78.119800332779,85.10815307820343
"(4, 4, 3, 5, 7)",3,0.0,239.60707189326567,96.5058236272881,89,78.20299500831933,97.83693843594037
"(5, 4, 5, 8, 9)",6,0.0,244.99100953794868,78.45257903494205,149,78.11980033277898,98.16971713810385
"(9, 5, 3, 9, 5)",6,0.0,229.11848345794877,74.87520798668913,167,78.11980033277905,92.92845257903559
"(9, 6, 6, 3, 5)",9,0.0,213.2475487189757,68.13643926788693,210,78.11980033277898,89.26788685524177
"(9, 3, 8, 7, 4)",5,0.0,228.73201686481076,75.12479201331143,166,78.03660565723828,92.67886855241329
