dataset,optimiser,initialisation,seed,test_mse
Ankara,sgd,casp_single,1,0.04801407041618693
Ankara,sgd,casp_single,2,0.04801696019152721
Ankara,sgd,casp_single,3,0.04801722162021056
Ankara,sgd,casp_single,4,0.048014872566665485
Ankara,rmsprop,casp_single,0,0.04877548462301912
Ankara,rmsprop,casp_single,1,0.0486612102878196
Ankara,rmsprop,casp_single,2,0.048760972130262384
Ankara,rmsprop,casp_single,3,0.04882387292764315
Ankara,rmsprop,casp_single,4,0.04874629064537498
Ankara,sgd,casp_adapt,0,0.0484477867957934
Ankara,sgd,casp_adapt,1,0.04844653832941829
Ankara,sgd,casp_adapt,2,0.048447799748197004
Ankara,sgd,casp_adapt,3,0.048447937448822795
Ankara,sgd,casp_adapt,4,0.04844595715612342
Ankara,rmsprop,casp_adapt,0,0.04876447087273503
Ankara,rmsprop,casp_adapt,1,0.04862678767932298
Ankara,rmsprop,casp_adapt,2,0.04867586024383278
Ankara,rmsprop,casp_adapt,3,0.04874753489259843
Ankara,rmsprop,casp_adapt,4,0.048661349976359125
Ankara,sgd,random_gauss,0,0.04938506326934355
Ankara,sgd,random_gauss,1,0.05045735344091228
Ankara,sgd,random_gauss,2,0.049385418127848
Ankara,sgd,random_gauss,3,0.050192670057557676
Ankara,sgd,random_gauss,4,0.04984239042226594
Ankara,rmsprop,random_gauss,0,0.049309132134273875
Ankara,rmsprop,random_gauss,1,0.049556228158808044
Ankara,rmsprop,random_gauss,2,0.04924896262225932
Ankara,rmsprop,random_gauss,3,0.050077805082581625
Ankara,rmsprop,random_gauss,4,0.04963269046279282
Ankara,sgd,kmeans_mf,0,0.04710875784223656
Ankara,sgd,kmeans_mf,1,0.04700077366175909
Ankara,sgd,kmeans_mf,2,0.04704150664094806
Ankara,sgd,kmeans_mf,3,0.047044427934814226
Ankara,sgd,kmeans_mf,4,0.04695704075643899
Ankara,rmsprop,kmeans_mf,0,0.049551509592604064
Ankara,rmsprop,kmeans_mf,1,0.049261935590616014
Ankara,rmsprop,kmeans_mf,2,0.049665855646448494
Ankara,rmsprop,kmeans_mf,3,0.04940383449084133
Ankara,rmsprop,kmeans_mf,4,0.04973741853806405
Izmir,sgd,heuristic,0,0.06204860550967226
Izmir,sgd,heuristic,1,0.0623299477612941
Izmir,sgd,heuristic,2,0.06223983027085474
Izmir,sgd,heuristic,3,0.06237547841850718
Izmir,sgd,heuristic,4,0.062309661186235564
Izmir,rmsprop,heuristic,0,0.062488238545523524
Izmir,rmsprop,heuristic,1,0.0628016683663231
Izmir,rmsprop,heuristic,2,0.06267312784586777
Izmir,rmsprop,heuristic,3,0.06325684172437111
Izmir,rmsprop,heuristic,4,0.06280823265923684
Izmir,sgd,casp_single,0,0.059808769308337784
Izmir,sgd,casp_single,1,0.05982712562668887
Izmir,sgd,casp_single,2,0.05987268478625322
Izmir,sgd,casp_single,3,0.059830907642534854
Izmir,sgd,casp_single,4,0.05984575844238098
Izmir,rmsprop,casp_single,0,0.062256655613930276
Izmir,rmsprop,casp_single,1,0.0624809800023674
Izmir,rmsprop,casp_single,2,0.06246232384062031
Izmir,rmsprop,casp_single,3,0.062408231779043026
Izmir,rmsprop,casp_single,4,0.06251212197875693
Izmir,sgd,casp_adapt,0,0.06198346814780605
Izmir,sgd,casp_adapt,1,0.06199727066365502
Izmir,sgd,casp_adapt,2,0.06200632590033976
Izmir,sgd,casp_adapt,3,0.061982758465331134
Izmir,sgd,casp_adapt,4,0.0619783074504074
Izmir,rmsprop,casp_adapt,0,0.06249078770515092
Izmir,rmsprop,casp_adapt,1,0.06278412113283686
Izmir,rmsprop,casp_adapt,2,0.06280375674993464
Izmir,rmsprop,casp_adapt,3,0.06269439621465
Izmir,rmsprop,casp_adapt,4,0.06284815598538031
Izmir,sgd,random_gauss,0,0.06298242364742176
Izmir,sgd,random_gauss,1,0.06531552633741976
Izmir,sgd,random_gauss,2,0.05923511554264834
Izmir,sgd,random_gauss,3,0.06416957317649426
Izmir,sgd,random_gauss,4,0.0601657859863578
Izmir,rmsprop,random_gauss,0,0.06523429794325018
Izmir,rmsprop,random_gauss,1,0.06497926207617177
Izmir,rmsprop,random_gauss,2,0.06414563972185446
Izmir,rmsprop,random_gauss,3,0.06546369319482766
Izmir,rmsprop,random_gauss,4,0.06480326820313913
Izmir,sgd,kmeans_mf,0,0.06213484567271353
Izmir,sgd,kmeans_mf,1,0.06212593832406913
Izmir,sgd,kmeans_mf,2,0.062124380306462036
Izmir,sgd,kmeans_mf,3,0.06238309649524215
Izmir,sgd,kmeans_mf,4,0.06230432823588435
Izmir,rmsprop,kmeans_mf,0,0.062488059250441534
Izmir,rmsprop,kmeans_mf,1,0.06278545735805074
Izmir,rmsprop,kmeans_mf,2,0.06263389255927299
Izmir,rmsprop,kmeans_mf,3,0.06289885261899995
Izmir,rmsprop,kmeans_mf,4,0.06281117280015702
Categorical,sgd,heuristic,0,0.055775082434077035
Categorical,sgd,heuristic,1,0.05558225965835469
Categorical,sgd,heuristic,2,0.0556796296433756
Categorical,sgd,heuristic,3,0.05583019030489362
Categorical,sgd,heuristic,4,0.05547957276320123
Categorical,rmsprop,heuristic,0,0.05410310551725413
Categorical,rmsprop,heuristic,1,0.054366927211165976
Categorical,rmsprop,heuristic,2,0.05429334512169201
Categorical,rmsprop,heuristic,3,0.05421807814818827
Categorical,rmsprop,heuristic,4,0.054163877984520235
Categorical,sgd,casp_single,0,0.0541254373127195
Categorical,sgd,casp_single,1,0.054238285187667365
Categorical,sgd,casp_single,2,0.05417566317428547
Categorical,sgd,casp_single,3,0.054074134015244
Categorical,sgd,casp_single,4,0.054111925756480356
Categorical,rmsprop,casp_single,0,0.0556258471764588
Categorical,rmsprop,casp_single,1,0.055427380325641755
Categorical,rmsprop,casp_single,2,0.055700349520276284
Categorical,rmsprop,casp_single,3,0.05539065885926735
Categorical,rmsprop,casp_single,4,0.05527181837338187
Categorical,sgd,casp_adapt,0,0.05590491639340825
Categorical,sgd,casp_adapt,1,0.05590582067940668
Categorical,sgd,casp_adapt,2,0.05590527321885931
Categorical,sgd,casp_adapt,3,0.05589992233092887
Categorical,sgd,casp_adapt,4,0.05590636607725924
Categorical,rmsprop,casp_adapt,0,0.055906010236730454
Categorical,rmsprop,casp_adapt,1,0.05590432139366858
Categorical,rmsprop,casp_adapt,2,0.05590415172325268
Categorical,rmsprop,casp_adapt,3,0.05589957182982562
Categorical,rmsprop,casp_adapt,4,0.05590054721183169
Categorical,sgd,random_gauss,0,0.05532805703434514
Categorical,sgd,random_gauss,1,0.22076069062840054
Categorical,sgd,random_gauss,2,0.20747060087591013
Categorical,sgd,random_gauss,3,0.20747066634523362
Categorical,sgd,random_gauss,4,0.20747060089124839
Categorical,rmsprop,random_gauss,0,0.05456208871408073
Categorical,rmsprop,random_gauss,1,0.0558960157990867
Categorical,rmsprop,random_gauss,2,0.05444003645726965
Categorical,rmsprop,random_gauss,3,0.20747060007225596
Categorical,rmsprop,random_gauss,4,0.05588191143290424
Categorical,sgd,kmeans_mf,0,0.0555272906530873
Categorical,sgd,kmeans_mf,1,0.055404590336756036
Categorical,sgd,kmeans_mf,2,0.05554539394842102
Categorical,sgd,kmeans_mf,3,0.05550911860782709
Categorical,sgd,kmeans_mf,4,0.05557301840273842
Categorical,rmsprop,kmeans_mf,0,0.05420137487095753
Categorical,rmsprop,kmeans_mf,1,0.05442071335573288
Categorical,rmsprop,kmeans_mf,2,0.054430077929094774
Categorical,rmsprop,kmeans_mf,3,0.05433517090928703
Categorical,rmsprop,kmeans_mf,4,0.05441140131921906
Computer,sgd,heuristic,0,0.19745351566452007
Computer,sgd,heuristic,1,0.007477637043629743
Computer,sgd,heuristic,2,0.007578323250667217
Computer,sgd,heuristic,3,0.007513651334003598
Computer,sgd,heuristic,4,0.00754558296442319
Computer,rmsprop,heuristic,0,0.006824250149016073
Computer,rmsprop,heuristic,1,0.006704837026018315
Computer,rmsprop,heuristic,2,0.006836993494062468
Computer,rmsprop,heuristic,3,0.006817683134340244
Computer,rmsprop,heuristic,4,0.006907203224713632
Computer,sgd,casp_single,0,0.013256416965355384
Computer,sgd,casp_single,1,0.013266125455903464
Computer,sgd,casp_single,2,0.013287118935332135
Computer,sgd,casp_single,3,0.013229317692897142
Computer,sgd,casp_single,4,0.01324026682812087
Computer,rmsprop,casp_single,0,0.06582592080455736
Computer,rmsprop,casp_single,1,0.06560202128638773
Computer,rmsprop,casp_single,2,0.06571264512858636
Computer,rmsprop,casp_single,3,0.06560508412481678
Computer,rmsprop,casp_single,4,0.06541520198101444
Computer,sgd,casp_adapt,0,0.010097921516998069
Computer,sgd,casp_adapt,1,0.010105346480436019
Computer,sgd,casp_adapt,2,0.010124213698235435
Computer,sgd,casp_adapt,3,0.010083380194471208
Computer,sgd,casp_adapt,4,0.010087100270348068
Computer,rmsprop,casp_adapt,0,0.09490067440488714
Computer,rmsprop,casp_adapt,1,0.09495566999166313
Computer,rmsprop,casp_adapt,2,0.09474969255120012
Computer,rmsprop,casp_adapt,3,0.09469337522906428
Computer,rmsprop,casp_adapt,4,0.09465645112660785
Computer,sgd,random_gauss,0,0.008392423265123235
Computer,sgd,random_gauss,1,0.18319266976248474
Computer,sgd,random_gauss,2,0.008861616054614697
Computer,sgd,random_gauss,3,0.13616758534137943
Computer,sgd,random_gauss,4,0.01299762762601285
Computer,rmsprop,random_gauss,0,0.013045086462141706
Computer,rmsprop,random_gauss,1,0.009445133651206574
Computer,rmsprop,random_gauss,2,0.007414057732019714
Computer,rmsprop,random_gauss,3,0.009476833841647034
Computer,rmsprop,random_gauss,4,0.012997546047790779
Computer,sgd,kmeans_mf,0,0.009004306334956715
Computer,sgd,kmeans_mf,1,0.009083526372956943
Computer,sgd,kmeans_mf,2,0.00803037880341243
Computer,sgd,kmeans_mf,3,0.008971941743126158
Computer,sgd,kmeans_mf,4,0.009027229171553177
Computer,rmsprop,kmeans_mf,0,0.008408420222410062
Computer,rmsprop,kmeans_mf,1,0.008324679229703962
Computer,rmsprop,kmeans_mf,2,0.008354737678813567
Computer,rmsprop,kmeans_mf,3,0.00834661496559658
Computer,rmsprop,kmeans_mf,4,0.008321718062736017
Electrical,sgd,heuristic,0,0.04565142719036346
Electrical,sgd,heuristic,1,0.045820439257588164
Electrical,sgd,heuristic,2,0.04583726176802222
Electrical,sgd,heuristic,3,0.04589544118521668
Electrical,sgd,heuristic,4,0.04595810541174434
Electrical,rmsprop,heuristic,0,0.04686386267550706
Electrical,rmsprop,heuristic,1,0.04695239293046497
Electrical,rmsprop,heuristic,2,0.04684474030385098
Electrical,rmsprop,heuristic,3,0.0471938766282575
Electrical,rmsprop,heuristic,4,0.046924789054887006
Electrical,sgd,casp_single,0,0.0472858202153804
Electrical,sgd,casp_single,1,0.04494997210196544
Electrical,sgd,casp_single,2,0.04714809056542165
Electrical,sgd,casp_single,3,0.04431267650265954
Electrical,sgd,casp_single,4,0.04548944104435861
Electrical,rmsprop,casp_single,0,0.04850239278892597
Electrical,rmsprop,casp_single,1,0.0482141616118459
Electrical,rmsprop,casp_single,2,0.04864922304396332
Electrical,rmsprop,casp_single,3,0.048023579758028526
Electrical,rmsprop,casp_single,4,0.04868661424992587
Electrical,sgd,casp_adapt,0,0.04603794897733745
Electrical,sgd,casp_adapt,1,0.046097971137166745
Electrical,sgd,casp_adapt,2,0.045956613666251006
Electrical,sgd,casp_adapt,3,0.046007714642440155
Electrical,sgd,casp_adapt,4,0.04609666067611081
Electrical,rmsprop,casp_adapt,0,0.04804551334455977
Electrical,rmsprop,casp_adapt,1,0.04808469249365945
Electrical,rmsprop,casp_adapt,2,0.04814706110091793
Electrical,rmsprop,casp_adapt,3,0.04808868450833553
Electrical,rmsprop,casp_adapt,4,0.04813716730067675
Electrical,sgd,random_gauss,0,0.04825096732959214
Electrical,sgd,random_gauss,1,0.04124094205495086
Electrical,sgd,random_gauss,2,0.048276732856845944
Electrical,sgd,random_gauss,3,0.0487120503919085
Electrical,sgd,random_gauss,4,0.048155381680733286
Electrical,rmsprop,random_gauss,0,0.04699623828602816
Electrical,rmsprop,random_gauss,1,0.03747500093504087
Electrical,rmsprop,random_gauss,2,0.04741439456366926
Electrical,rmsprop,random_gauss,3,0.048350855750770284
Electrical,rmsprop,random_gauss,4,0.04775966234614959
Electrical,sgd,kmeans_mf,0,0.04584913903702276
Electrical,sgd,kmeans_mf,1,0.04592231006836846
Electrical,sgd,kmeans_mf,2,0.0455287739718086
Electrical,sgd,kmeans_mf,3,0.0461802661761839
Electrical,sgd,kmeans_mf,4,0.04610991802271991
Electrical,rmsprop,kmeans_mf,0,0.04738974358079915
Electrical,rmsprop,kmeans_mf,1,0.047146667256121697
Electrical,rmsprop,kmeans_mf,2,0.04724067735610768
Electrical,rmsprop,kmeans_mf,3,0.047579576445539534
Electrical,rmsprop,kmeans_mf,4,0.04735089093903195
Laser,sgd,heuristic,0,0.040925830112558965
Laser,sgd,heuristic,1,0.041038065688688924
Laser,sgd,heuristic,2,0.04107092193610346
Laser,sgd,heuristic,3,0.04120912968454866
Laser,sgd,heuristic,4,0.041014286340589186
Laser,rmsprop,heuristic,0,0.04225254771106944
Laser,rmsprop,heuristic,1,0.04183079904470056
Laser,rmsprop,heuristic,2,0.0421998866405974
Laser,rmsprop,heuristic,3,0.042104708376394
Laser,rmsprop,heuristic,4,0.04243435064713104
Laser,sgd,casp_single,0,0.041718924168035895
Laser,sgd,casp_single,1,0.04170237340806853
Laser,sgd,casp_single,2,0.041731027564545525
Laser,sgd,casp_single,3,0.0416838504476811
Laser,sgd,casp_single,4,0.041733688573656044
Laser,rmsprop,casp_single,0,0.0430355839040745
Laser,rmsprop,casp_single,1,0.042870663307463676
Laser,rmsprop,casp_single,2,0.04241204940976741
Laser,rmsprop,casp_single,3,0.04150405239797909
Laser,rmsprop,casp_single,4,0.041779366135106015
Laser,sgd,casp_adapt,0,0.040793863520770524
Laser,sgd,casp_adapt,1,0.040793043126790995
Laser,sgd,casp_adapt,2,0.04080927236823076
Laser,sgd,casp_adapt,3,0.04077993968994413
Laser,sgd,casp_adapt,4,0.040830075047700067
Laser,rmsprop,casp_adapt,0,0.042815497684112566
Laser,rmsprop,casp_adapt,1,0.04284572062206801
Laser,rmsprop,casp_adapt,2,0.04289022954357885
Laser,rmsprop,casp_adapt,3,0.04283817001694276
Laser,rmsprop,casp_adapt,4,0.04251234397199034
Laser,sgd,random_gauss,0,0.04231815245365913
Laser,sgd,random_gauss,1,0.04235052601878889
Laser,sgd,random_gauss,2,0.04311111193517026
Laser,sgd,random_gauss,3,0.0421438432814381
Laser,sgd,random_gauss,4,0.043296508824430334
Laser,rmsprop,random_gauss,0,0.04221352585858333
Laser,rmsprop,random_gauss,1,0.04268457322318813
Laser,rmsprop,random_gauss,2,0.043210138776897854
Laser,rmsprop,random_gauss,3,0.04224881076445285
Laser,rmsprop,random_gauss,4,0.04315421332733295
Laser,sgd,kmeans_mf,0,0.04188634125155435
Laser,sgd,kmeans_mf,1,0.04215822680480264
Laser,sgd,kmeans_mf,2,0.041732956473747466
Laser,sgd,kmeans_mf,3,0.04214126917972144
Laser,sgd,kmeans_mf,4,0.04205872512996824
Laser,rmsprop,kmeans_mf,0,0.04161724699454348
Laser,rmsprop,kmeans_mf,1,0.041723192465960984
Laser,rmsprop,kmeans_mf,2,0.042034614363127915
Laser,rmsprop,kmeans_mf,3,0.041463333889924854
Laser,rmsprop,kmeans_mf,4,0.04184285004476406
Prices,sgd,heuristic,0,0.041398659548160445
Prices,sgd,heuristic,1,0.04172168025230603
Prices,sgd,heuristic,2,0.04163464896134527
Prices,sgd,heuristic,3,0.041639480242322814
Prices,sgd,heuristic,4,0.04172824976493587
Prices,rmsprop,heuristic,0,0.043085088578481145
Prices,rmsprop,heuristic,1,0.04337542429968543
Prices,rmsprop,heuristic,2,0.04327434335800971
Prices,rmsprop,heuristic,3,0.04312500960411847
Prices,rmsprop,heuristic,4,0.04334554719775812
Prices,sgd,casp_single,0,0.0420011824439386
Prices,sgd,casp_single,1,0.04200973585411438
Prices,sgd,casp_single,2,0.042022049382636255
Prices,sgd,casp_single,3,0.042008352474374344
Prices,sgd,casp_single,4,0.042022273696931206
Prices,rmsprop,casp_single,0,0.042873302035261844
Prices,rmsprop,casp_single,1,0.04326788715812203
Prices,rmsprop,casp_single,2,0.04325411457511943
Prices,rmsprop,casp_single,3,0.04303231482046477
Prices,rmsprop,casp_single,4,0.04312471332064901
Prices,sgd,casp_adapt,0,0.0425163924957452
Prices,sgd,casp_adapt,1,0.04252721079518811
Prices,sgd,casp_adapt,2,0.04252383337832106
Prices,sgd,casp_adapt,3,0.04252092644861417
Prices,sgd,casp_adapt,4,0.04253047027910016
Prices,rmsprop,casp_adapt,0,0.04338654944641074
Prices,rmsprop,casp_adapt,1,0.04343904355721541
Prices,rmsprop,casp_adapt,2,0.043318314998600005
Prices,rmsprop,casp_adapt,3,0.04338224525321427
Prices,rmsprop,casp_adapt,4,0.04345200232631034
Prices,sgd,random_gauss,0,0.04387762440811683
Prices,sgd,random_gauss,1,0.04419524653402356
Prices,sgd,random_gauss,2,0.044810862446129536
Prices,sgd,random_gauss,3,0.04399401987498738
Prices,sgd,random_gauss,4,0.04417046012145132
Prices,rmsprop,random_gauss,0,0.044102777348927036
Prices,rmsprop,random_gauss,1,0.04529956199397642
Prices,rmsprop,random_gauss,2,0.04231725323501212
Prices,rmsprop,random_gauss,3,0.04420678099896925
Prices,rmsprop,random_gauss,4,0.04419304917706598
Prices,sgd,kmeans_mf,0,0.041976473766845476
Prices,sgd,kmeans_mf,1,0.04225542162525002
Prices,sgd,kmeans_mf,2,0.0421496853662016
Prices,sgd,kmeans_mf,3,0.04210209071860084
Prices,sgd,kmeans_mf,4,0.04216874097981928
Prices,rmsprop,kmeans_mf,0,0.043038967463204666
Prices,rmsprop,kmeans_mf,1,0.04286258586592807
Prices,rmsprop,kmeans_mf,2,0.043228275985951206
Prices,rmsprop,kmeans_mf,3,0.04292614887204218
Prices,rmsprop,kmeans_mf,4,0.04330085535924429
Heat,sgd,heuristic,0,0.04448709966985478
Heat,sgd,heuristic,1,0.0444583653319424
Heat,sgd,heuristic,2,0.044515167396961076
Heat,sgd,heuristic,3,0.044528727815639234
Heat,sgd,heuristic,4,0.04431980012085712
Heat,rmsprop,heuristic,0,0.04465275524977235
Heat,rmsprop,heuristic,1,0.044506517459994545
Heat,rmsprop,heuristic,2,0.04386351957539972
Heat,rmsprop,heuristic,3,0.04432870579938104
Heat,rmsprop,heuristic,4,0.0446242036671287
Heat,sgd,casp_single,0,0.04374788441091586
Heat,sgd,casp_single,1,0.04375674084127786
Heat,sgd,casp_single,2,0.043770729252177225
Heat,sgd,casp_single,3,0.04375879252997901
Heat,sgd,casp_single,4,0.04373918015119802
Heat,rmsprop,casp_single,0,0.04401290987534856
Heat,rmsprop,casp_single,1,0.04384559749549577
Heat,rmsprop,casp_single,2,0.043957705411792565
Heat,rmsprop,casp_single,3,0.04391001998161037
Heat,rmsprop,casp_single,4,0.04393513893481625
Heat,sgd,casp_adapt,0,0.04332647744197633
Heat,sgd,casp_adapt,1,0.04332751773933608
Heat,sgd,casp_adapt,2,0.04333450871782733
Heat,sgd,casp_adapt,3,0.043328498502952846
Heat,sgd,casp_adapt,4,0.043320855563131214
Heat,rmsprop,casp_adapt,0,0.04405118096576612
Heat,rmsprop,casp_adapt,1,0.044017003012156886
Heat,rmsprop,casp_adapt,2,0.044056025958528554
Heat,rmsprop,casp_adapt,3,0.04400205107933363
Heat,rmsprop,casp_adapt,4,0.044062644686183504
Heat,sgd,random_gauss,0,0.04495053759962164
Heat,sgd,random_gauss,1,0.04494404783239624
Heat,sgd,random_gauss,2,0.0448971235137216
Heat,sgd,random_gauss,3,0.044153425282458185
Heat,sgd,random_gauss,4,0.044907413055880516
Heat,rmsprop,random_gauss,0,0.0445977749667267
Heat,rmsprop,random_gauss,1,0.044933325094100786
Heat,rmsprop,random_gauss,2,0.04461394101721128
Heat,rmsprop,random_gauss,3,0.0445052953453191
Heat,rmsprop,random_gauss,4,0.0448956007687906
Heat,sgd,kmeans_mf,0,0.042193275585814045
Heat,sgd,kmeans_mf,1,0.04301375824099419
Heat,sgd,kmeans_mf,2,0.042226062304696964
Heat,sgd,kmeans_mf,3,0.04216919034569579
Heat,sgd,kmeans_mf,4,0.042150581473890884
Heat,rmsprop,kmeans_mf,0,0.0447358122824013
Heat,rmsprop,kmeans_mf,1,0.04492714188050525
Heat,rmsprop,kmeans_mf,2,0.044717528819591366
Heat,rmsprop,kmeans_mf,3,0.045081015361732577
Heat,rmsprop,kmeans_mf,4,0.04487510672392656
Wine,sgd,heuristic,0,0.02307278158409969
Wine,sgd,heuristic,1,0.02296827838708358
Wine,sgd,heuristic,2,0.02296205518113039
Wine,sgd,heuristic,3,0.02299575000687381
Wine,sgd,heuristic,4,0.02300192182794712
Wine,rmsprop,heuristic,0,0.023005857567064893
Wine,rmsprop,heuristic,1,0.022946301293641832
Wine,rmsprop,heuristic,2,0.022970401885542495
Wine,rmsprop,heuristic,3,0.022985498188720067
Wine,rmsprop,heuristic,4,0.02298876076160451
Wine,sgd,casp_single,0,0.02301532047763293
Wine,sgd,casp_single,1,0.023020009573952626
Wine,sgd,casp_single,2,0.02301453301512591
Wine,sgd,casp_single,3,0.0230151283433237
Wine,sgd,casp_single,4,0.023015924738981557
Wine,rmsprop,casp_single,0,0.02296997221480334
Wine,rmsprop,casp_single,1,0.022982329271906764
Wine,rmsprop,casp_single,2,0.022958363656518366
Wine,rmsprop,casp_single,3,0.02296784512989982
Wine,rmsprop,casp_single,4,0.022970710520386118
Wine,sgd,casp_adapt,0,0.023139694819863083
Wine,sgd,casp_adapt,1,0.02314102148167419
Wine,sgd,casp_adapt,2,0.023138615420245052
Wine,sgd,casp_adapt,3,0.02313948219078628
Wine,sgd,casp_adapt,4,0.023138930993499167
Wine,rmsprop,casp_adapt,0,0.02290361523640402
Wine,rmsprop,casp_adapt,1,0.022881900659717385
Wine,rmsprop,casp_adapt,2,0.02287182352369928
Wine,rmsprop,casp_adapt,3,0.02287657619931311
Wine,rmsprop,casp_adapt,4,0.022874426632021206
Wine,sgd,random_gauss,0,0.022728333216426262
Wine,sgd,random_gauss,1,0.022883518308787744
Wine,sgd,random_gauss,2,0.022990698930687288
Wine,sgd,random_gauss,3,0.022935882176240523
Wine,sgd,random_gauss,4,0.02295997841442813
Wine,rmsprop,random_gauss,0,0.02297133778141602
Wine,rmsprop,random_gauss,1,0.022973699651159953
Wine,rmsprop,random_gauss,2,0.023010917486527862
Wine,rmsprop,random_gauss,3,0.023011480191948024
Wine,rmsprop,random_gauss,4,0.023026939133136595
Wine,sgd,kmeans_mf,0,0.022705254182195135
Wine,sgd,kmeans_mf,1,0.022683268032732733
Wine,sgd,kmeans_mf,2,0.022566346010589464
Wine,sgd,kmeans_mf,3,0.02270224349624325
Wine,sgd,kmeans_mf,4,0.02271506160396141
Wine,rmsprop,kmeans_mf,0,0.022928772636080487
Wine,rmsprop,kmeans_mf,1,0.022874115878812464
Wine,rmsprop,kmeans_mf,2,0.02285980662418871
Wine,rmsprop,kmeans_mf,3,0.022931381033329173
Wine,rmsprop,kmeans_mf,4,0.022926144994017756
AutoMPG6,sgd,heuristic,0,0.02293270794855134
AutoMPG6,sgd,heuristic,1,0.0208043056293122
AutoMPG6,sgd,heuristic,2,0.022140877576865774
AutoMPG6,sgd,heuristic,3,0.02068740793053629
AutoMPG6,sgd,heuristic,4,0.020593648905217893
AutoMPG6,rmsprop,heuristic,0,0.019541179338376607
AutoMPG6,rmsprop,heuristic,1,0.02039255994189541
AutoMPG6,rmsprop,heuristic,2,0.017921018631341035
AutoMPG6,rmsprop,heuristic,3,0.018173011589388784
AutoMPG6,rmsprop,heuristic,4,0.020667897300326782
AutoMPG6,sgd,casp_single,0,0.03119415532026819
AutoMPG6,sgd,casp_single,1,0.03091983437581142
AutoMPG6,sgd,casp_single,2,0.031391581275862446
AutoMPG6,sgd,casp_single,3,0.03145666329728186
AutoMPG6,sgd,casp_single,4,0.03210676013075463
AutoMPG6,rmsprop,casp_single,0,0.052664556317120324
AutoMPG6,rmsprop,casp_single,1,0.0513845863328913
AutoMPG6,rmsprop,casp_single,2,0.05152102986186132
AutoMPG6,rmsprop,casp_single,3,0.053378377894854424
AutoMPG6,rmsprop,casp_single,4,0.053023417484327214
AutoMPG6,sgd,casp_adapt,0,0.06876581675482599
AutoMPG6,sgd,casp_adapt,1,0.06888000548654707
AutoMPG6,sgd,casp_adapt,2,0.06931255816987711
AutoMPG6,sgd,casp_adapt,3,0.0693261790936523
AutoMPG6,sgd,casp_adapt,4,0.06978101240173946
AutoMPG6,rmsprop,casp_adapt,0,0.06287994326744777
AutoMPG6,rmsprop,casp_adapt,1,0.06238876341530136
AutoMPG6,rmsprop,casp_adapt,2,0.06249741153633275
AutoMPG6,rmsprop,casp_adapt,3,0.06323816297331844
AutoMPG6,rmsprop,casp_adapt,4,0.06399776181601344
AutoMPG6,sgd,random_gauss,0,nan
AutoMPG6,sgd,random_gauss,1,nan
AutoMPG6,sgd,random_gauss,2,nan
AutoMPG6,sgd,random_gauss,3,nan
AutoMPG6,sgd,random_gauss,4,nan
AutoMPG6,rmsprop,random_gauss,0,nan
AutoMPG6,rmsprop,random_gauss,1,nan
AutoMPG6,rmsprop,random_gauss,2,nan
AutoMPG6,rmsprop,random_gauss,3,nan
AutoMPG6,rmsprop,random_gauss,4,nan
AutoMPG6,sgd,kmeans_mf,0,nan
AutoMPG6,sgd,kmeans_mf,1,nan
AutoMPG6,sgd,kmeans_mf,2,nan
AutoMPG6,sgd,kmeans_mf,3,nan
AutoMPG6,sgd,kmeans_mf,4,nan
AutoMPG6,rmsprop,kmeans_mf,0,nan
AutoMPG6,rmsprop,kmeans_mf,1,nan
AutoMPG6,rmsprop,kmeans_mf,2,nan
AutoMPG6,rmsprop,kmeans_mf,3,nan
AutoMPG6,rmsprop,kmeans_mf,4,nan
