mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(5, 3, 6, 7, 6)",5.0,0.0,-49999901.613254495,26.168224299065397,1000000000.0,26.168224299065397,26.168224299065397
"(4, 8, 5, 3, 4)",6.0,0.0,-49999851.70433658,43.30218068535822,1000000000.0,43.30218068535822,43.30218068535822
,,,-1e+18,,,,
,,,-1e+18,,,,
"(6, 3, 3, 9, 6)",8.0,0.0,-49999863.421088666,38.940809968847326,1000000000.0,38.940809968847326,38.940809968847326
"(9, 9, 8, 3, 4)",6.0,0.0,-49999916.5155471,21.8068535825545,1000000000.0,21.8068535825545,21.8068535825545
,,,-1e+18,,,,
,,,-1e+18,,,,
"(3, 4, 8, 8, 5)",5.0,0.0,-49999882.957763776,31.775700934579408,1000000000.0,31.775700934579408,31.775700934579408
"(4, 3, 4, 6, 3)",5.0,0.0,-49999779.13635455,67.28971962616822,1000000000.0,67.28971962616822,67.28971962616822
"(5, 4, 7, 6, 9)",4.0,0.0,-49999916.25351472,21.8068535825545,1000000000.0,21.8068535825545,21.8068535825545
"(7, 7, 8, 4, 5)",6.0,0.0,-49999911.354152516,23.36448598130839,1000000000.0,23.36448598130839,23.36448598130839
"(5, 7, 4, 6, 5)",9.0,0.0,-49999889.45566579,30.529595015576298,1000000000.0,30.529595015576298,30.529595015576298
"(3, 4, 4, 6, 3)",4.0,0.0,-49999789.92816854,63.23987538940805,1000000000.0,63.23987538940805,63.23987538940805
"(9, 7, 5, 6, 4)",7.0,0.0,-49999903.71905414,25.54517133956384,1000000000.0,25.54517133956384,25.54517133956384
"(3, 8, 9, 4, 5)",7.0,0.0,-49999881.72183586,32.71028037383174,1000000000.0,32.71028037383174,32.71028037383174
"(9, 5, 9, 4, 3)",8.0,0.0,-49999887.44347174,30.841121495327073,1000000000.0,30.841121495327073,30.841121495327073
,,,-1e+18,,,,
,,,-1e+18,,,,
"(3, 4, 6, 6, 8)",6.0,0.0,-49999887.04424018,30.841121495327073,1000000000.0,30.841121495327073,30.841121495327073
"(3, 8, 8, 4, 3)",4.0,0.0,-49999854.2723144,41.121495327102764,1000000000.0,41.121495327102764,41.121495327102764
"(3, 8, 3, 5, 5)",3.0,0.0,-49999816.98920721,53.582554517133914,1000000000.0,53.582554517133914,53.582554517133914
,,,-1e+18,,,,
"(8, 5, 5, 4, 9)",4.0,0.0,-49999918.62840777,21.49532710280372,1000000000.0,21.49532710280372,21.49532710280372
"(5, 8, 6, 4, 7)",5.0,0.0,-49999910.7150848,23.67601246105917,1000000000.0,23.67601246105917,23.67601246105917
"(5, 3, 4, 6, 6)",9.0,0.0,-49999831.73929528,48.909657320872235,1000000000.0,48.909657320872235,48.909657320872235
,,,-1e+18,,,,
"(6, 5, 3, 8, 8)",3.0,0.0,-49999909.24732788,24.299065420560726,1000000000.0,24.299065420560726,24.299065420560726
"(4, 3, 3, 5, 7)",3.0,0.0,-49999811.3885109,56.69781931464169,1000000000.0,56.69781931464169,56.69781931464169
"(3, 8, 8, 6, 3)",9.0,0.0,-49999887.11656336,30.841121495327073,1000000000.0,30.841121495327073,30.841121495327073
"(7, 8, 7, 5, 3)",8.0,0.0,-49999910.70258061,23.67601246105917,1000000000.0,23.67601246105917,23.67601246105917
"(9, 4, 3, 8, 5)",7.0,0.0,-49999885.17953714,32.087227414330194,1000000000.0,32.087227414330194,32.087227414330194
,,,-1e+18,,,,
"(5, 8, 3, 3, 6)",4.0,0.0,-49999848.530879825,43.92523364485978,1000000000.0,43.92523364485978,43.92523364485978
"(7, 5, 4, 8, 3)",5.0,0.0,-49999872.54327908,35.51401869158875,1000000000.0,35.51401869158875,35.51401869158875
"(5, 5, 3, 6, 4)",8.0,0.0,-49999816.09262688,54.20560747663547,1000000000.0,54.20560747663547,54.20560747663547
"(5, 3, 7, 6, 7)",6.0,0.0,-49999884.55794185,31.15264797507785,1000000000.0,31.15264797507785,31.15264797507785
,,,-1e+18,,,,
"(7, 5, 4, 3, 8)",7.0,0.0,-49999876.904948555,33.95638629283486,1000000000.0,33.95638629283486,33.95638629283486
,,,-1e+18,,,,
"(3, 4, 3, 8, 9)",7.0,0.0,-49999855.526843816,40.80996884735199,1000000000.0,40.80996884735199,40.80996884735199
"(7, 5, 8, 3, 5)",9.0,0.0,-49999902.03815944,26.479750778816175,1000000000.0,26.479750778816175,26.479750778816175
"(6, 6, 5, 3, 7)",8.0,0.0,-49999889.51631257,30.218068535825516,1000000000.0,30.218068535825516,30.218068535825516
"(6, 3, 7, 3, 9)",6.0,0.0,-49999880.54398609,33.021806853582525,1000000000.0,33.021806853582525,33.021806853582525
"(5, 6, 5, 9, 5)",3.0,0.0,-49999918.24072241,21.183800623052942,1000000000.0,21.183800623052942,21.183800623052942
"(8, 5, 4, 5, 7)",9.0,0.0,-49999895.89003179,28.037383177570067,1000000000.0,28.037383177570067,28.037383177570067
"(5, 4, 5, 4, 8)",5.0,0.0,-49999893.2875767,29.28348909657318,1000000000.0,29.28348909657318,29.28348909657318
